ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
600054.SH,20050801,200508,7.9,9.26,9.39,7.78,117220.1,100828.33599999998,20050801,20050831,0.16331658291457285
600054.SH,20050901,200509,9.25,8.23,9.35,8.19,123218.64,111553.929,20050901,20050930,-0.11123110151187898
600054.SH,20051001,200510,8.28,8.19,8.6,7.6,58824.39,47506.649000000005,20051010,20051031,-0.00486026731470246
600054.SH,20051101,200511,8.19,8.27,8.44,7.83,31605.21,25812.034,20051101,20051130,0.009768009768009733
600054.SH,20051201,200512,8.29,9.2,9.35,7.92,43948.16,38728.759999999995,20051201,20051230,0.11245465538089472
600054.SH,20060101,200601,9.2,9.76,9.86,9.2,28240.4,26717.682,20060104,20060109,0.0608695652173914
600054.SH,20060201,200602,8.0,6.95,8.0,6.75,146542.47999999998,103423.965,20060217,20060228,-0.28790983606557374
600054.SH,20060301,200603,6.94,6.89,7.39,6.47,282695.72000000003,196171.83000000002,20060301,20060331,-0.008633093525179936
600054.SH,20060401,200604,6.9,9.15,9.47,6.9,873109.4,740996.3539999999,20060403,20060428,0.32801161103047916
600054.SH,20060501,200605,9.1,9.0,9.85,8.49,422235.49999999994,382370.888,20060508,20060531,-0.016393442622950838
600054.SH,20060601,200606,9.0,11.58,12.19,8.45,384627.13,399555.43200000003,20060601,20060630,0.2866666666666666
600054.SH,20060701,200607,11.48,12.18,12.75,10.76,272257.54,318843.86000000004,20060703,20060731,0.051813471502590636
600054.SH,20060801,200608,12.25,13.99,14.2,10.85,350481.8599999999,450863.316,20060801,20060831,0.14860426929392445
600054.SH,20060901,200609,14.08,14.35,14.82,13.12,362187.2300000001,509879.58599999995,20060901,20060929,0.02573266619013581
600054.SH,20061001,200610,14.36,13.52,14.64,12.5,248687.7,333295.321,20061009,20061031,-0.057839721254355436
600054.SH,20061101,200611,13.58,10.35,13.66,8.38,465117.87999999995,439679.099,20061101,20061130,-0.23446745562130178
600054.SH,20061201,200612,10.43,11.28,11.78,9.52,549945.14,584873.983,20061204,20061229,0.08985507246376812
600054.SH,20070101,200701,11.5,14.77,16.45,10.74,811885.5299999999,1092425.902,20070104,20070131,0.3093971631205674
600054.SH,20070201,200702,14.58,15.03,16.1,13.0,413970.52999999997,616001.569,20070201,20070228,0.01760324983073791
600054.SH,20070301,200703,15.06,15.64,16.7,13.7,561493.55,850651.491,20070301,20070330,0.04058549567531622
600054.SH,20070401,200704,15.7,19.17,20.5,15.69,1089958.21,1937784.621,20070402,20070430,0.2257033248081841
600054.SH,20070501,200705,19.68,18.05,20.0,16.21,897213.97,1653426.752,20070508,20070531,-0.05842462180490349
600054.SH,20070601,200706,17.59,19.02,23.88,15.25,1076359.77,2177177.9800000004,20070601,20070629,0.05373961218836554
600054.SH,20070701,200707,19.0,26.3,27.07,18.11,414093.6400000001,927319.746,20070702,20070731,0.3827549947423765
600054.SH,20070801,200708,26.36,27.33,29.6,25.5,680343.13,1854873.163,20070801,20070831,0.03916349809885933
600054.SH,20070901,200709,27.39,27.91,32.88,26.78,713352.4400000001,2063702.953,20070903,20070928,0.021222100256128806
600054.SH,20071001,200710,28.3,24.97,28.35,22.2,445831.66,1117813.847,20071008,20071031,-0.10533858831959875
600054.SH,20071101,200711,25.0,26.96,28.49,22.88,423244.99,1111451.987,20071101,20071130,0.07969563476171415
600054.SH,20071201,200712,26.5,31.64,32.4,25.5,399929.32999999996,1175523.328,20071203,20071228,0.17359050445103863
600054.SH,20080101,200801,31.67,27.81,33.39,27.48,408455.73999999993,1253782.902,20080102,20080131,-0.12104930467762332
600054.SH,20080201,200802,27.85,26.5,29.37,23.7,143240.37,385988.112,20080201,20080229,-0.04710535778496938
600054.SH,20080301,200803,26.5,25.11,29.69,22.14,320835.88,849676.491,20080303,20080331,-0.0524528301886793
600054.SH,20080401,200804,25.15,21.7,26.1,18.4,468262.06999999995,1052756.233,20080401,20080430,-0.13580246913580252
600054.SH,20080501,200805,22.0,18.44,22.2,17.66,337459.25000000006,675566.7400000001,20080505,20080530,-0.15023041474654364
600054.SH,20080601,200806,18.3,15.35,18.54,12.98,358419.32000000007,560898.476,20080602,20080630,-0.16757049891540143
600054.SH,20080701,200807,15.36,14.86,18.85,14.68,568601.08,951583.7829999999,20080701,20080731,-0.0319218241042345
600054.SH,20080801,200808,14.83,14.49,15.86,13.45,316180.11000000004,463660.107,20080801,20080829,-0.024899057873485786
600054.SH,20080901,200809,14.49,14.38,16.0,12.56,436529.13999999996,630206.1790000001,20080901,20080926,-0.007591442374051072
600054.SH,20081001,200810,13.9,11.09,13.93,10.57,239787.01000000004,296563.67699999997,20081006,20081031,-0.22878998609179424
600054.SH,20081101,200811,11.05,11.82,12.91,10.2,248088.75999999998,291487.739,20081103,20081128,0.06582506762849416
600054.SH,20081201,200812,11.9,13.38,14.45,11.75,293945.4900000001,387765.2419999999,20081201,20081231,0.13197969543147203
600054.SH,20090101,200901,13.44,14.5,15.15,12.93,229825.42999999996,322434.7249999999,20090105,20090123,0.08370702541106123
600054.SH,20090201,200902,14.55,14.19,16.74,14.0,411464.78,643420.645,20090202,20090227,-0.02137931034482765
600054.SH,20090301,200903,14.2,16.02,16.6,14.04,475106.63,737614.7999999999,20090302,20090331,0.12896405919661724
600054.SH,20090401,200904,16.1,15.21,17.66,14.66,741944.9400000002,1204299.6150000002,20090401,20090430,-0.05056179775280889
600054.SH,20090501,200905,15.2,14.93,15.94,14.86,410867.69,628305.3940000001,20090504,20090527,-0.018408941485864583
600054.SH,20090601,200906,14.86,15.81,16.18,14.85,756595.6900000001,1170990.387,20090601,20090630,0.05894172806430009
600054.SH,20090701,200907,15.74,16.38,17.07,15.3,1494616.2100000002,2431549.784,20090701,20090731,0.03605313092979112
600054.SH,20090801,200908,16.4,14.16,17.96,13.89,1451125.1700000002,2321354.7150000003,20090803,20090831,-0.1355311355311355
600054.SH,20090901,200909,14.19,14.32,16.35,13.8,1042169.16,1594874.4969999997,20090901,20090930,0.011299435028248705
600054.SH,20091001,200910,14.48,14.35,15.33,14.11,636737.99,939069.255,20091009,20091030,0.0020949720670391248
600054.SH,20091101,200911,14.18,16.36,18.15,14.09,1803124.21,2908491.904,20091102,20091130,0.14006968641114992
600054.SH,20091201,200912,16.28,18.59,18.84,16.21,1271055.52,2226017.417,20091201,20091231,0.13630806845965782
600054.SH,20100101,201001,18.64,20.49,22.5,17.88,1327145.53,2656136.9929999993,20100104,20100129,0.10220548682087127
600054.SH,20100201,201002,20.25,21.54,21.79,19.58,656575.14,1371572.953,20100201,20100226,0.051244509516837455
600054.SH,20100301,201003,21.2,20.85,21.99,19.6,720198.8699999999,1490736.1049999997,20100301,20100331,-0.03203342618384386
600054.SH,20100401,201004,20.92,21.54,24.34,20.09,1051308.5699999998,2370278.664,20100401,20100430,0.03309352517985609
600054.SH,20100501,201005,21.01,19.67,22.22,17.7,506272.68000000005,1008767.3809999999,20100504,20100531,-0.08681522748375103
600054.SH,20100601,201006,19.65,18.42,21.0,18.13,269538.01,535677.994,20100601,20100630,-0.06354855109303503
600054.SH,20100701,201007,18.35,19.59,19.88,17.2,459677.95000000007,865141.479,20100701,20100730,0.06351791530944606
600054.SH,20100801,201008,19.52,22.04,22.25,18.6,826656.22,1725525.9089999998,20100802,20100831,0.12506380806533945
600054.SH,20100901,201009,22.23,20.07,22.86,19.66,989241.1699999999,2138794.257,20100901,20100930,-0.08938294010889292
600054.SH,20101001,201010,20.28,19.57,20.57,18.45,806435.44,1584712.9079999998,20101008,20101029,-0.02491280518186345
600054.SH,20101101,201011,19.58,18.1,21.68,17.85,1425966.0799999998,2834319.6439999994,20101101,20101130,-0.07511497189575878
600054.SH,20101201,201012,18.18,17.54,19.3,16.95,792149.32,1460891.971,20101201,20101231,-0.030939226519337115
600054.SH,20110101,201101,17.6,17.99,18.08,16.68,400979.38999999996,694604.9839999999,20110104,20110131,0.025655644241733055
600054.SH,20110201,201102,17.92,19.98,20.2,17.55,598447.62,1126067.945,20110201,20110228,0.11061700944969433
600054.SH,20110301,201103,19.98,19.02,21.0,18.61,613273.6499999999,1215204.7009999997,20110301,20110331,-0.048048048048048075
600054.SH,20110401,201104,19.02,18.6,20.57,17.98,645119.42,1267350.5189999999,20110401,20110429,-0.022082018927444658
600054.SH,20110501,201105,18.58,17.06,20.0,16.7,318817.19,599199.583,20110503,20110531,-0.08279569892473138
600054.SH,20110601,201106,17.15,16.62,17.55,15.5,219647.05,364741.088,20110601,20110630,-0.02579132473622492
600054.SH,20110701,201107,16.62,17.2,18.25,16.49,394487.83,678440.389,20110701,20110729,0.03489771359807459
600054.SH,20110801,201108,17.1,18.12,18.92,15.02,633659.89,1118104.6739999999,20110801,20110831,0.05348837209302326
600054.SH,20110901,201109,18.12,15.95,18.2,15.88,393331.1500000001,676796.8499999999,20110901,20110930,-0.1197571743929361
600054.SH,20111001,201110,16.1,16.59,17.1,15.1,196031.66999999998,316947.35,20111010,20111031,0.0401253918495299
600054.SH,20111101,201111,16.46,16.33,17.86,16.17,285242.97000000003,489572.87600000005,20111101,20111130,-0.015672091621458772
600054.SH,20111201,201112,16.71,14.85,16.95,14.03,291655.8899999999,442429.101,20111201,20111230,-0.09063074096754431
600054.SH,20120101,201201,14.98,14.94,15.4,13.98,254466.24,377631.62100000004,20120104,20120131,0.0060606060606061
600054.SH,20120201,201202,14.94,16.0,16.35,14.7,330138.48,517840.426,20120201,20120229,0.07095046854082998
600054.SH,20120301,201203,15.96,15.84,17.47,15.38,430878.1700000001,708938.457,20120301,20120330,-0.010000000000000009
600054.SH,20120401,201204,15.82,15.19,16.59,15.03,578395.85,922233.936,20120405,20120427,-0.04103535353535359
600054.SH,20120501,201205,15.28,14.85,15.45,14.3,295561.42,442625.61499999993,20120502,20120531,-0.022383146807109955
600054.SH,20120601,201206,14.85,14.93,14.99,14.18,239885.4,348968.71900000004,20120601,20120629,0.005387205387205496
600054.SH,20120701,201207,14.89,13.78,15.48,13.64,317436.05000000005,471809.483,20120702,20120731,-0.07702612190221036
600054.SH,20120801,201208,13.77,13.14,14.45,12.92,204233.86,283765.467,20120801,20120831,-0.046444121915819925
600054.SH,20120901,201209,13.12,13.08,14.49,12.48,421938.7799999999,578353.212,20120903,20120928,-0.004566210045662156
600054.SH,20121001,201210,13.4,12.29,13.76,12.09,280439.46,359745.01999999996,20121008,20121031,-0.060397553516819635
600054.SH,20121101,201211,12.28,11.13,12.53,10.99,196976.27000000002,237788.68300000002,20121101,20121130,-0.09438567941415776
600054.SH,20121201,201212,11.1,12.58,12.64,10.7,289610.49000000005,345492.6379999999,20121203,20121231,0.13027852650494154
600054.SH,20130101,201301,12.58,14.45,14.76,12.22,646305.02,852147.912,20130104,20130131,0.14864864864864868
600054.SH,20130201,201302,14.42,13.34,14.69,12.0,475156.18,652688.402,20130201,20130228,-0.07681660899653975
600054.SH,20130301,201303,13.33,13.53,14.4,13.01,579083.6300000001,804275.869,20130301,20130329,0.014242878560719596
600054.SH,20130401,201304,13.45,12.4,13.67,12.05,281964.84,362546.38099999994,20130401,20130426,-0.08351810790835179
600054.SH,20130501,201305,12.42,12.65,12.86,11.7,502467.63,620654.63,20130502,20130531,0.02016129032258074
600054.SH,20130601,201306,12.65,10.24,12.84,9.81,232831.49999999997,266080.521,20130603,20130628,-0.19051383399209487
600054.SH,20130701,201307,10.23,10.3,10.79,10.01,443684.45000000007,462465.5519999999,20130701,20130731,0.005859375
600054.SH,20130801,201308,10.4,10.92,11.33,10.29,601845.2799999999,651899.7769999999,20130801,20130830,0.06019417475728139
600054.SH,20130901,201309,10.95,10.83,11.96,10.75,730073.84,827411.731,20130902,20130930,-0.008241758241758212
600054.SH,20131001,201310,10.82,10.16,11.08,10.02,330155.45999999996,352882.139,20131008,20131031,-0.06186518928901197
600054.SH,20131101,201311,10.15,10.73,10.8,10.04,265246.49,277980.5150000001,20131101,20131129,0.05610236220472453
600054.SH,20131201,201312,10.63,10.26,11.04,10.02,314580.77,330944.597,20131202,20131231,-0.04380242311276805
600054.SH,20140101,201401,10.25,10.74,10.93,10.08,427927.08999999997,448514.6439999999,20140102,20140130,0.04678362573099415
600054.SH,20140201,201402,10.86,12.1,12.55,10.73,602810.18,695877.231,20140207,20140228,0.12662942271880806
600054.SH,20140301,201403,12.01,12.01,13.1,11.47,543571.33,664899.2790000001,20140303,20140331,-0.007438016528925617
600054.SH,20140401,201404,12.01,12.11,13.15,11.17,445764.25000000006,552471.433,20140401,20140430,0.008326394671107407
600054.SH,20140501,201405,12.12,11.9,12.12,11.17,168933.75,197751.06899999996,20140505,20140530,-0.01734104046242768
600054.SH,20140601,201406,11.83,12.75,13.06,11.3,246046.18,296842.86,20140603,20140630,0.0714285714285714
600054.SH,20140701,201407,12.67,13.25,13.31,12.21,398948.95,508534.729,20140701,20140731,0.03921568627450989
600054.SH,20140801,201408,13.25,13.8,15.25,12.95,454762.23,632297.683,20140801,20140825,0.04150943396226414
600054.SH,20140901,201409,14.24,14.53,14.97,14.0,749280.3000000002,1084590.077,20140902,20140930,0.05289855072463756
600054.SH,20141001,201410,14.42,14.32,14.45,13.31,571921.9700000001,801457.893,20141008,20141031,-0.014452856159669625
600054.SH,20141101,201411,14.35,14.58,15.37,14.0,698744.65,1013770.767,20141103,20141128,0.018156424581005526
600054.SH,20141201,201412,14.57,15.49,16.11,14.02,1271726.9,1906743.9479999999,20141201,20141231,0.06241426611796985
600054.SH,20150101,201501,15.55,16.45,16.93,14.84,797524.2,1267954.9870000002,20150105,20150130,0.06197546804389931
600054.SH,20150201,201502,16.33,16.3,16.95,15.92,433744.06,712115.879,20150202,20150227,-0.009118541033434568
600054.SH,20150301,201503,16.3,19.42,20.0,16.2,998558.8999999999,1804217.1190000004,20150302,20150331,0.19141104294478528
600054.SH,20150401,201504,19.51,20.48,21.9,18.86,1215017.94,2476488.692,20150401,20150430,0.054582904222451045
600054.SH,20150501,201505,20.28,22.13,24.33,18.64,1263171.6300000001,2655940.2699999996,20150504,20150529,0.08056640625
600054.SH,20150601,201506,22.16,22.23,26.77,19.3,1528139.4400000002,3754330.4239999996,20150601,20150630,0.00451875282422054
600054.SH,20150701,201507,22.22,20.25,23.41,14.09,1746830.7099999997,3405637.424,20150701,20150731,-0.08906882591093124
600054.SH,20150801,201508,19.75,18.44,23.41,15.7,1300994.0699999998,2670186.285,20150803,20150831,-0.08938271604938264
600054.SH,20150901,201509,18.44,19.26,21.85,15.8,900241.5,1743636.7480000001,20150901,20150930,0.04446854663774413
600054.SH,20151001,201510,19.79,20.65,21.46,18.5,1120626.58,2264532.12,20151008,20151030,0.07217030114226364
600054.SH,20151101,201511,20.51,20.99,23.63,20.4,840806.9400000001,1867531.815,20151102,20151130,0.016464891041162222
600054.SH,20151201,201512,21.0,23.61,25.1,20.8,615049.9100000001,1422140.812,20151201,20151231,0.12482134349690344
600054.SH,20160101,201601,23.53,19.14,23.75,17.95,746567.8600000001,1484629.683,20160104,20160129,-0.18932655654383734
600054.SH,20160201,201602,19.32,21.39,23.32,18.9,561857.67,1210351.3969999999,20160201,20160229,0.11755485893416928
600054.SH,20160301,201603,21.39,24.12,24.5,21.15,864310.85,1967838.0550000002,20160301,20160331,0.12762973352033669
600054.SH,20160401,201604,24.0,25.45,27.2,23.58,818905.3900000001,2083831.845,20160401,20160429,0.05514096185737971
600054.SH,20160501,201605,25.15,25.5,26.7,23.9,644367.4599999998,1627018.11,20160503,20160531,0.0019646365422396617
600054.SH,20160601,201606,25.5,16.09,26.07,16.02,558330.76,1283923.033,20160601,20160630,-0.36901960784313725
600054.SH,20160701,201607,16.16,16.3,17.57,16.0,909194.6699999999,1524690.117,20160701,20160729,0.013051584835301444
600054.SH,20160801,201608,16.29,17.2,17.45,15.17,1299065.8499999996,2106130.5999999996,20160801,20160831,0.05521472392638027
600054.SH,20160901,201609,17.28,17.34,19.36,16.91,1721099.43,3080867.4450000003,20160901,20160930,0.008139534883720989
600054.SH,20161001,201610,17.45,16.2,17.5,15.99,1486606.98,2496594.902,20161010,20161031,-0.06574394463667821
600054.SH,20161101,201611,16.17,16.39,16.84,15.85,1269160.52,2083057.25,20161101,20161130,0.011728395061728403
600054.SH,20161201,201612,16.33,16.05,16.73,14.97,636462.83,1019033.2299999999,20161201,20161230,-0.020744356314826073
600054.SH,20170101,201701,16.06,16.17,16.38,15.43,356323.80999999994,571445.4849999999,20170103,20170126,0.007476635514018781
600054.SH,20170201,201702,16.25,16.5,16.7,15.53,593239.1199999999,954753.7840000001,20170203,20170228,0.020408163265305923
600054.SH,20170301,201703,16.46,17.3,18.02,16.38,1258758.0600000003,2172925.438,20170301,20170331,0.048484848484848575
600054.SH,20170401,201704,16.76,18.06,18.83,16.76,926715.3600000001,1653648.4479999999,20170405,20170428,0.043930635838150156
600054.SH,20170501,201705,18.0,17.39,18.42,17.17,419579.61,743658.5179999999,20170502,20170531,-0.0370985603543742
600054.SH,20170601,201706,17.4,17.1,17.86,16.51,481900.19,829802.252,20170601,20170630,-0.016676250718803853
600054.SH,20170701,201707,17.05,16.44,17.3,16.0,538573.65,889433.245,20170703,20170731,-0.038596491228070184
600054.SH,20170801,201708,16.43,16.49,16.81,16.03,492624.43999999994,806618.164,20170801,20170831,0.0030413625304135383
600054.SH,20170901,201709,16.46,16.9,17.39,16.15,732889.53,1242048.4260000004,20170901,20170929,0.024863553668890148
600054.SH,20171001,201710,17.01,15.53,17.08,15.37,453306.42,736718.7289999999,20171009,20171031,-0.08106508875739638
600054.SH,20171101,201711,15.55,13.91,15.55,13.4,887375.0400000002,1278629.7389999998,20171101,20171130,-0.10431423052157107
600054.SH,20171201,201712,13.96,14.27,14.5,13.48,532178.69,749083.819,20171201,20171229,0.025880661394680038
600054.SH,20180101,201801,14.29,14.49,14.57,13.63,685301.76,975916.8090000001,20180102,20180131,0.015416958654520085
600054.SH,20180201,201802,14.39,13.38,14.57,13.08,440939.56,601227.99,20180201,20180228,-0.07660455486542439
600054.SH,20180301,201803,13.36,13.09,13.72,12.62,864568.12,1139428.078,20180301,20180330,-0.02167414050822125
600054.SH,20180401,201804,13.1,12.49,13.25,12.29,486987.64999999997,620370.724,20180402,20180427,-0.04583651642475173
600054.SH,20180501,201805,12.53,13.54,13.67,12.08,787275.3399999999,995299.3740000001,20180502,20180531,0.08406725380304225
600054.SH,20180601,201806,13.47,11.65,13.48,11.18,879284.39,1108588.021,20180601,20180629,-0.13958641063515498
600054.SH,20180701,201807,11.42,11.41,11.88,10.78,409877.65,469503.318,20180702,20180731,-0.02060085836909875
600054.SH,20180801,201808,11.48,11.11,11.76,11.0,323785.66,367075.85000000003,20180801,20180831,-0.0262927256792288
600054.SH,20180901,201809,11.1,10.48,11.22,10.17,294836.75,314665.55799999996,20180903,20180928,-0.056705670567056665
600054.SH,20181001,201810,10.35,9.37,10.35,8.46,310199.93,284979.24100000004,20181008,20181031,-0.10591603053435128
600054.SH,20181101,201811,9.38,10.22,10.28,9.3,602863.6599999999,594442.292,20181101,20181130,0.09071504802561381
600054.SH,20181201,201812,10.35,9.38,10.5,9.35,385862.91000000003,382211.4480000001,20181203,20181228,-0.0821917808219178
600054.SH,20190101,201901,9.49,9.0,9.94,9.0,529327.8899999999,506779.9930000001,20190102,20190131,-0.04051172707889139
600054.SH,20190201,201902,9.05,10.58,11.02,9.02,913487.12,924375.5339999999,20190201,20190228,0.17555555555555546
600054.SH,20190301,201903,10.68,11.88,12.12,10.4,1750860.5499999998,1961925.7249999999,20190301,20190329,0.12287334593572785
600054.SH,20190401,201904,12.08,10.25,12.2,9.93,1371136.9000000001,1589788.3509999998,20190401,20190430,-0.13720538720538722
600054.SH,20190501,201905,10.1,9.12,10.12,8.96,549418.99,515391.696,20190506,20190531,-0.11024390243902449
600054.SH,20190601,201906,9.12,9.29,9.63,8.9,412525.56999999995,381801.495,20190603,20190628,0.018640350877193068
