ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
002054.SZ,20100201,201002,20.01,20.45,20.9,18.2,230961.85,448263.51639999996,20100201,20100226,0.01640159045725631
002054.SZ,20100301,201003,20.45,22.45,22.96,19.62,671355.22,1423810.6901000002,20100301,20100331,0.097799511002445
002054.SZ,20100401,201004,22.5,22.8,26.04,21.25,998004.1300000001,2363437.7885000003,20100401,20100430,0.015590200445434466
002054.SZ,20100501,201005,22.2,18.9,23.36,17.8,510674.38,1022813.4667,20100504,20100531,-0.17105263157894746
002054.SZ,20100601,201006,18.79,17.6,19.5,17.11,210059.66999999998,391121.791,20100601,20100630,-0.06878306878306861
002054.SZ,20100701,201007,17.6,20.07,20.2,16.97,301002.17000000004,559961.0226,20100701,20100730,0.1403409090909089
002054.SZ,20100801,201008,19.99,20.5,21.0,18.97,457306.62,919097.4397,20100802,20100831,0.021425012456402603
002054.SZ,20100901,201009,20.7,13.86,21.44,13.52,488661.26,948342.2748000001,20100901,20100930,-0.3239024390243903
002054.SZ,20101001,201010,13.89,14.83,15.45,13.87,886004.01,1302560.6593,20101008,20101029,0.06998556998557004
002054.SZ,20101101,201011,14.84,13.55,15.9,13.3,1074705.0999999999,1587507.3003,20101101,20101130,-0.0863115306810519
002054.SZ,20101201,201012,13.48,12.27,14.05,11.9,409953.08,539856.8963,20101201,20101231,-0.09446494464944655
002054.SZ,20110101,201101,12.4,11.21,12.43,10.5,218368.03,255584.53849999997,20110104,20110131,-0.0863895680521597
002054.SZ,20110201,201102,11.2,12.88,12.99,11.14,309513.64,384678.68230000004,20110201,20110228,0.14897413024085626
002054.SZ,20110301,201103,12.85,13.4,15.32,12.62,988724.6000000001,1378660.4102999999,20110301,20110331,0.04037267080745344
002054.SZ,20110401,201104,13.35,11.96,14.87,11.62,660864.71,911300.0934,20110401,20110429,-0.10746268656716418
002054.SZ,20110501,201105,11.93,10.57,12.77,10.32,315149.20000000007,374169.7263,20110503,20110531,-0.11622073578595327
002054.SZ,20110601,201106,10.15,11.25,12.18,10.15,671263.4299999999,750899.6872,20110601,20110630,0.06433301797540203
002054.SZ,20110701,201107,11.26,10.35,11.65,10.3,559715.55,622538.9698,20110701,20110729,-0.08000000000000007
002054.SZ,20110801,201108,10.35,10.36,11.36,8.4,898193.08,922525.093,20110801,20110831,0.0009661835748790981
002054.SZ,20110901,201109,10.4,10.15,11.4,9.8,551811.46,584585.8676,20110901,20110930,-0.020270270270270174
002054.SZ,20111001,201110,10.24,11.23,11.29,9.91,530515.54,569620.0208999999,20111010,20111031,0.10640394088669947
002054.SZ,20111101,201111,11.09,11.0,11.85,10.71,837659.06,946991.3586000002,20111101,20111130,-0.02048085485307216
002054.SZ,20111201,201112,11.2,9.34,11.43,8.95,271196.42000000004,272567.95320000005,20111201,20111230,-0.15090909090909088
002054.SZ,20120101,201201,9.38,8.7,9.5,8.21,129610.57,114107.8237,20120104,20120131,-0.0685224839400429
002054.SZ,20120201,201202,8.66,9.12,9.59,8.22,459878.05000000005,415953.70340000006,20120201,20120229,0.048275862068965614
002054.SZ,20120301,201203,9.08,8.31,9.75,8.28,384248.81999999995,354116.232,20120301,20120330,-0.08881578947368407
002054.SZ,20120401,201204,8.35,8.5,9.42,8.0,365811.11,313764.3858,20120405,20120427,0.022864019253910906
002054.SZ,20120501,201205,8.56,8.07,9.0,7.81,310938.48,261393.9595,20120502,20120531,-0.0505882352941176
002054.SZ,20120601,201206,8.07,7.25,8.1,7.0,165783.50999999998,128443.36409999999,20120601,20120629,-0.10161090458488231
002054.SZ,20120701,201207,7.31,6.69,7.36,6.66,118381.98000000001,82300.26260000002,20120702,20120731,-0.0772413793103448
002054.SZ,20120801,201208,6.69,6.97,7.5,6.65,235956.39000000004,166319.7833,20120801,20120831,0.041853512705530616
002054.SZ,20120901,201209,6.97,7.49,8.03,6.78,396395.2099999999,298291.62159999995,20120903,20120928,0.0746054519368724
002054.SZ,20121001,201210,7.4,6.83,7.55,6.68,335867.14999999997,242329.24059999996,20121008,20121031,-0.08811748998664892
002054.SZ,20121101,201211,6.82,5.78,6.98,5.68,112978.47000000003,73257.4541,20121101,20121130,-0.15373352855051237
002054.SZ,20121201,201212,5.72,6.39,6.52,5.6,346855.5,213134.506,20121203,20121231,0.10553633217993075
002054.SZ,20130101,201301,6.42,6.67,6.99,6.25,717456.1399999999,474073.3045,20130104,20130131,0.04381846635367759
002054.SZ,20130201,201302,6.68,6.77,7.23,6.6,353610.51999999996,241740.25460000004,20130201,20130228,0.014992503748125774
002054.SZ,20130301,201303,6.79,6.88,7.26,6.51,482274.36999999994,332510.5382,20130301,20130329,0.01624815361890697
002054.SZ,20130401,201304,6.78,6.86,7.47,6.48,534706.1799999999,375695.0518,20130401,20130426,-0.0029069767441859407
002054.SZ,20130501,201305,6.81,7.65,8.01,6.72,718933.9899999999,537325.867,20130502,20130531,0.1151603498542273
002054.SZ,20130601,201306,7.67,5.96,7.96,5.79,351785.98,249221.017,20130603,20130628,-0.22091503267973855
002054.SZ,20130701,201307,5.95,6.03,6.29,5.48,572230.7999999999,338514.5688,20130701,20130731,0.011744966442952975
002054.SZ,20130801,201308,6.01,6.62,7.36,6.01,1118035.87,767000.4670000001,20130801,20130830,0.09784411276948579
002054.SZ,20130901,201309,6.61,6.96,7.29,6.61,476095.61,335669.604,20130902,20130930,0.051359516616314105
002054.SZ,20131001,201310,6.97,6.61,7.54,6.4,515037.17999999993,368698.36350000004,20131008,20131031,-0.050287356321839005
002054.SZ,20131101,201311,6.62,6.85,7.0,6.52,157794.31,106037.6072,20131101,20131115,0.036308623298033194
002054.SZ,20131201,201312,7.0,6.86,7.36,6.58,347028.13999999996,238057.2103,20131211,20131231,0.0014598540145986938
002054.SZ,20140101,201401,6.87,6.58,7.1,6.14,294314.76,192627.32659999997,20140102,20140130,-0.04081632653061229
002054.SZ,20140201,201402,6.52,7.72,7.85,6.46,627762.86,453034.53669999994,20140207,20140228,0.17325227963525824
002054.SZ,20140301,201403,7.73,8.12,8.82,7.59,1444735.08,1169429.352,20140303,20140331,0.051813471502590636
002054.SZ,20140401,201404,8.12,7.08,8.2,6.88,690735.52,529073.8102999999,20140401,20140430,-0.1280788177339901
002054.SZ,20140501,201405,7.0,6.89,7.16,6.61,326381.11,226251.01979999998,20140505,20140530,-0.026836158192090398
002054.SZ,20140601,201406,6.88,7.1,7.17,6.8,279935.94,196035.78269999998,20140603,20140630,0.030478955007256836
002054.SZ,20140701,201407,7.12,7.59,7.6,7.07,489565.86999999994,360313.4391,20140701,20140731,0.06901408450704238
002054.SZ,20140801,201408,7.58,7.8,8.26,7.5,643516.8300000001,504296.67389999994,20140801,20140829,0.027667984189723382
002054.SZ,20140901,201409,7.8,9.25,9.46,7.79,1037945.6300000001,883333.3195,20140901,20140930,0.1858974358974359
002054.SZ,20141001,201410,9.25,9.01,10.1,8.51,1026036.8999999999,946793.9837000001,20141008,20141031,-0.025945945945946014
002054.SZ,20141101,201411,9.1,10.09,10.21,8.8,1097515.47,1030574.1529,20141103,20141128,0.11986681465038851
002054.SZ,20141201,201412,10.22,8.67,10.5,8.4,1283397.3199999996,1240414.1392,20141201,20141231,-0.1407333994053518
002054.SZ,20150101,201501,8.67,9.15,9.31,8.41,726487.3400000001,652977.1427,20150105,20150130,0.05536332179930792
002054.SZ,20150201,201502,9.11,9.62,9.75,8.83,494286.69,461312.7031,20150202,20150227,0.051366120218579114
002054.SZ,20150301,201503,9.76,11.72,12.15,9.65,1645132.4200000002,1788353.7377000002,20150302,20150331,0.21829521829521847
002054.SZ,20150401,201504,11.67,14.91,15.77,11.67,2123321.1199999996,2910639.1892999997,20150401,20150430,0.2721843003412969
002054.SZ,20150501,201505,14.92,16.3,18.4,12.8,2171970.4,3279118.9202000005,20150504,20150529,0.09322602280348757
002054.SZ,20150601,201506,16.52,11.38,21.16,9.68,2954607.6399999997,4686387.5054,20150601,20150630,-0.30184049079754605
002054.SZ,20150701,201507,11.21,9.61,11.64,6.24,3813575.9899999998,3702970.1446999996,20150701,20150731,-0.15553602811950806
002054.SZ,20150801,201508,9.43,10.06,12.58,8.29,3489647.1999999997,3697555.4093,20150803,20150831,0.0468262226847036
002054.SZ,20150901,201509,9.95,9.25,9.95,8.23,2340132.23,2158246.3841000004,20150901,20150930,-0.08051689860834998
002054.SZ,20151001,201510,9.64,12.29,12.46,9.43,2658082.69,2958090.286,20151008,20151030,0.3286486486486486
002054.SZ,20151101,201511,12.0,12.27,13.88,11.3,3266882.18,4193254.4599,20151102,20151130,-0.0016273393002440573
002054.SZ,20151201,201512,12.3,14.1,14.8,11.77,3108813.7300000004,4187287.5481,20151201,20151231,0.14914425427872868
002054.SZ,20160101,201601,14.2,10.0,14.22,9.5,1943654.0799999998,2271200.7835,20160104,20160129,-0.2907801418439716
002054.SZ,20160201,201602,9.81,9.51,10.97,9.27,1038433.04,1066143.1664,20160201,20160229,-0.049000000000000044
002054.SZ,20160301,201603,9.51,11.44,11.65,9.45,1837739.7600000002,1981802.9975000003,20160301,20160331,0.20294426919032604
002054.SZ,20160401,201604,10.96,9.98,10.96,9.95,1695516.0099999998,1801181.0247000002,20160401,20160429,-0.1276223776223775
002054.SZ,20160501,201605,9.97,11.42,11.5,8.39,2498465.1,2486128.8713,20160503,20160531,0.14428857715430854
002054.SZ,20160601,201606,11.1,10.83,11.97,9.81,4089277.4499999997,4491238.9635,20160601,20160630,-0.05166374781085814
002054.SZ,20160701,201607,10.86,9.88,11.5,9.84,2116791.9,2274101.2802,20160701,20160729,-0.08771929824561397
002054.SZ,20160801,201608,9.88,12.27,14.35,9.3,7784439.250000002,9787061.0503,20160801,20160831,0.2419028340080971
002054.SZ,20160901,201609,12.29,11.45,12.48,11.06,2069289.1900000002,2461221.9035,20160901,20160930,-0.06682966585167072
002054.SZ,20161001,201610,11.47,11.68,13.21,11.47,2080698.46,2562455.5606,20161010,20161031,0.02008733624454151
002054.SZ,20161101,201611,11.69,11.5,12.58,11.33,1856513.95,2212088.1300000004,20161101,20161130,-0.015410958904109595
002054.SZ,20161201,201612,11.55,10.96,11.88,10.63,1107832.79,1255445.5890000002,20161201,20161230,-0.04695652173913034
002054.SZ,20170101,201701,10.97,10.58,11.81,10.1,814111.89,901861.97,20170103,20170126,-0.034671532846715425
002054.SZ,20170201,201702,10.57,10.98,11.25,10.5,713978.46,773720.3960000001,20170203,20170228,0.03780718336483946
002054.SZ,20170301,201703,11.03,12.1,12.5,10.73,1911503.1699999997,2243843.3800000004,20170301,20170331,0.10200364298724951
002054.SZ,20170401,201704,12.2,13.76,13.89,12.0,1105638.89,1411689.2719999999,20170405,20170428,0.13719008264462818
002054.SZ,20170501,201705,13.7,16.01,16.38,12.45,844829.9699999999,1233746.378,20170502,20170531,0.16351744186046524
002054.SZ,20170601,201706,16.19,15.5,17.31,14.9,1061719.83,1699248.7859999998,20170601,20170630,-0.03185509056839486
002054.SZ,20170701,201707,15.48,14.89,16.32,14.66,525430.1,812347.2139999999,20170703,20170731,-0.039354838709677376
002054.SZ,20170801,201708,14.97,15.83,18.38,14.12,1851627.18,2966308.1859999998,20170801,20170831,0.06312961719274668
002054.SZ,20170901,201709,15.79,14.84,16.71,14.6,1132451.5,1793803.274,20170901,20170929,-0.06253948199620973
002054.SZ,20171001,201710,15.01,15.17,15.65,13.75,379288.4,559905.849,20171009,20171031,0.022237196765498624
002054.SZ,20171101,201711,14.89,15.26,16.13,14.59,1286428.5300000003,1968846.2719999999,20171101,20171130,0.005932762030322891
002054.SZ,20171201,201712,15.26,14.9,16.1,14.5,1775781.5100000002,2697734.1,20171201,20171229,-0.023591087811271283
002054.SZ,20180101,201801,14.85,14.4,15.27,14.15,1201552.13,1753421.6120000002,20180102,20180131,-0.03355704697986572
002054.SZ,20180201,201802,14.37,6.96,14.5,6.14,4743366.800000001,3288742.34,20180201,20180228,-0.5166666666666666
002054.SZ,20180301,201803,6.96,7.02,8.6,6.15,5188897.430000002,3803516.7500000005,20180301,20180330,0.008620689655172376
002054.SZ,20180401,201804,7.05,6.13,7.07,6.03,1434596.93,935246.625,20180402,20180427,-0.12678062678062674
002054.SZ,20180501,201805,6.16,5.83,6.86,5.73,1929137.4400000002,1237097.371,20180502,20180531,-0.04893964110929849
002054.SZ,20180601,201806,5.84,5.08,6.08,4.51,1090308.9500000002,564288.5569999999,20180601,20180629,-0.1286449399656947
002054.SZ,20180701,201807,5.02,5.15,5.4,4.59,1403368.2,702327.6159999999,20180702,20180731,0.013779527559055094
002054.SZ,20180801,201808,5.13,4.81,5.67,4.75,1910968.2500000002,990621.439,20180801,20180831,-0.06601941747572826
002054.SZ,20180901,201809,4.81,4.93,5.28,4.65,1272616.7399999998,636980.298,20180903,20180928,0.02494802494802495
002054.SZ,20181001,201810,4.84,4.57,5.1,4.04,1991727.5699999998,912051.4430000001,20181008,20181031,-0.0730223123732251
002054.SZ,20181101,201811,4.54,6.49,9.26,4.53,11676511.749999998,8745021.019000001,20181101,20181130,0.42013129102844626
002054.SZ,20181201,201812,6.64,6.27,6.99,5.78,6723934.81,4252854.229,20181203,20181228,-0.033898305084745894
002054.SZ,20190101,201901,6.34,5.29,7.15,5.14,6233900.9799999995,4034053.2870000005,20190102,20190131,-0.15629984051036672
002054.SZ,20190201,201902,5.35,6.8,7.31,5.33,3802211.23,2462419.885,20190201,20190228,0.2854442344045369
002054.SZ,20190301,201903,6.75,7.14,8.3,6.56,7853515.539999999,5707310.324000001,20190301,20190329,0.050000000000000044
002054.SZ,20190401,201904,7.21,9.44,11.65,7.07,7388442.890000001,6754100.044000001,20190401,20190430,0.3221288515406162
002054.SZ,20190501,201905,8.74,8.5,11.06,8.15,12233882.76,11336460.797,20190506,20190531,-0.09957627118644063
002054.SZ,20190601,201906,8.51,7.82,8.8,7.26,4590939.250000001,3662649.704,20190603,20190628,-0.07999999999999996
002054.SZ,20190701,201907,8.0,9.03,9.88,7.93,9145889.040000001,8201954.476,20190701,20190731,0.15473145780051145
002054.SZ,20190801,201908,8.84,7.86,9.1,7.27,4397160.859999999,3504810.1710000006,20190801,20190830,-0.1295681063122922
002054.SZ,20190901,201909,7.84,7.51,8.77,7.35,2964821.9800000004,2424357.124,20190902,20190930,-0.04452926208651409
002054.SZ,20191001,201910,7.56,7.94,8.73,7.52,3254190.4799999995,2646601.329,20191008,20191031,0.05725699067909473
002054.SZ,20191101,201911,7.89,7.18,7.98,7.09,1339649.88,1017255.0140000002,20191101,20191129,-0.09571788413098248
002054.SZ,20191201,201912,7.21,7.62,7.74,7.11,1377872.35,1024873.8380000002,20191202,20191231,0.06128133704735372
002054.SZ,20200101,202001,7.75,7.2,8.17,7.12,1836754.3,1423950.897,20200102,20200123,-0.055118110236220486
002054.SZ,20200201,202002,6.48,7.22,7.88,5.83,3367415.059999999,2439094.863,20200203,20200228,0.002777777777777768
002054.SZ,20200301,202003,7.19,6.54,8.9,6.14,5404457.930000001,4130599.6350000002,20200302,20200331,-0.09418282548476453
002054.SZ,20200401,202004,6.48,6.69,7.37,6.21,2529046.8,1706025.8880000003,20200401,20200430,0.022935779816513735
002054.SZ,20200501,202005,6.62,6.53,7.15,6.41,1068459.05,729483.464,20200506,20200529,-0.02391629297458897
002054.SZ,20200601,202006,6.55,6.68,7.01,6.5,976419.98,659953.8790000001,20200601,20200630,0.02297090352220521
002054.SZ,20200701,202007,6.68,7.65,7.85,6.64,3222181.5399999996,2362123.043,20200701,20200731,0.14520958083832336
002054.SZ,20200801,202008,7.65,8.27,9.25,7.08,4326658.86,3608095.8950000005,20200803,20200831,0.08104575163398686
002054.SZ,20200901,202009,8.21,7.3,8.32,7.05,1573881.5499999998,1204156.9170000001,20200901,20200930,-0.11729141475211602
002054.SZ,20201001,202010,7.3,7.11,7.6,6.95,731370.74,538179.71,20201009,20201030,-0.02602739726027392
002054.SZ,20201101,202011,7.19,8.51,9.48,7.13,2936796.2300000004,2434820.657,20201102,20201130,0.19690576652601965
002054.SZ,20201201,202012,8.48,8.15,9.28,7.96,2296327.7600000002,1971207.3830000001,20201201,20201231,-0.04230317273795525
002054.SZ,20210101,202101,8.16,9.31,10.18,7.3,2744849.31,2473356.9579999996,20210104,20210129,0.14233128834355835
002054.SZ,20210201,202102,9.31,9.89,12.19,9.22,2072528.87,2247990.7509999997,20210201,20210226,0.06229860365198703
002054.SZ,20210301,202103,10.06,8.86,10.38,8.7,1504865.1099999999,1422118.356,20210301,20210331,-0.10414560161779585
002054.SZ,20210401,202104,8.9,9.33,10.92,8.81,2214886.5100000002,2174610.9450000003,20210401,20210430,0.053047404063205406
002054.SZ,20210501,202105,9.24,10.96,11.23,9.2,1697835.5599999998,1724462.0410000002,20210506,20210531,0.17470525187567
002054.SZ,20210601,202106,10.85,10.85,11.49,10.07,1100057.0699999998,1195144.832,20210601,20210630,-0.010036496350365076
002054.SZ,20210701,202107,10.91,9.81,11.49,9.2,1572300.5,1659295.9109999998,20210701,20210730,-0.09585253456221188
002054.SZ,20210801,202108,9.75,10.26,10.39,9.26,1307376.6000000003,1298426.443,20210802,20210831,0.04587155963302747
002054.SZ,20210901,202109,10.27,9.25,11.05,9.0,1912515.81,1949241.962,20210901,20210930,-0.09844054580896688
002054.SZ,20211001,202110,9.3,8.8,9.38,8.61,399434.91000000003,357691.656,20211008,20211029,-0.048648648648648596
002054.SZ,20211101,202111,8.91,8.99,9.35,8.52,736393.91,654837.596,20211101,20211130,0.021590909090908994
002054.SZ,20211201,202112,9.0,9.42,9.56,8.8,816406.2300000001,748593.755,20211201,20211231,0.04783092324805338
002054.SZ,20220101,202201,9.41,9.62,11.09,9.23,1763986.99,1814187.1180000002,20220104,20220128,0.02123142250530785
002054.SZ,20220201,202202,9.78,10.17,10.68,9.49,898536.5,925207.8999999999,20220207,20220228,0.057172557172557203
002054.SZ,20220301,202203,10.2,8.27,10.45,8.03,971413.24,868233.522,20220301,20220331,-0.1868239921337267
002054.SZ,20220401,202204,8.24,7.01,8.46,6.58,685654.25,525848.647,20220401,20220429,-0.1523579201934704
002054.SZ,20220501,202205,7.02,7.6,7.75,6.94,547505.27,404490.49799999996,20220505,20220531,0.08416547788873041
002054.SZ,20220601,202206,7.59,8.04,9.29,7.52,1853689.1900000002,1543368.3869999999,20220601,20220630,0.05789473684210522
002054.SZ,20220701,202207,8.12,8.43,8.62,7.73,1105362.04,905470.6530000002,20220701,20220729,0.04850746268656714
002054.SZ,20220801,202208,8.3,8.02,8.6,7.8,915013.2599999999,751918.9890000001,20220801,20220831,-0.048635824436536246
002054.SZ,20220901,202209,8.02,7.07,8.38,7.0,530118.77,412868.926,20220901,20220930,-0.11845386533665825
002054.SZ,20221001,202210,7.15,7.04,7.58,6.9,297514.99,216274.68099999998,20221010,20221031,-0.004243281471004279
002054.SZ,20221101,202211,7.07,7.74,8.36,7.05,735260.26,562549.5869999999,20221101,20221130,0.09943181818181812
002054.SZ,20221201,202212,7.74,7.5,8.48,7.26,1652538.18,1312785.4500000002,20221201,20221230,-0.03100775193798455
