ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
600854.SH,20040401,200404,7.08,6.57,8.5,6.5,1091467.1,844479.074,20040401,20040430,-0.07203389830508466
600854.SH,20040501,200405,6.57,6.51,6.84,6.35,138415.69,91334.208,20040510,20040531,-0.009132420091324311
600854.SH,20040601,200406,6.52,6.2,6.6,6.1,199289.93999999997,125996.805,20040601,20040630,-0.04761904761904756
600854.SH,20040701,200407,6.2,5.89,6.53,5.86,199739.72,125028.493,20040701,20040730,-0.050000000000000044
600854.SH,20040801,200408,5.88,5.28,6.12,5.0,146315.22,80730.04800000001,20040802,20040831,-0.10356536502546676
600854.SH,20040901,200409,5.23,5.23,5.74,4.91,261945.08000000005,142128.26600000003,20040901,20040930,-0.009469696969696906
600854.SH,20041001,200410,5.2,4.6,5.35,4.44,152651.51,74482.75200000001,20041008,20041029,-0.12045889101338447
600854.SH,20041101,200411,4.6,4.77,5.01,4.54,165142.44999999998,79465.97200000001,20041101,20041130,0.03695652173913033
600854.SH,20041201,200412,4.77,4.11,5.18,4.1,230308.86,110163.53000000001,20041201,20041231,-0.1383647798742137
600854.SH,20050101,200501,4.11,3.79,4.42,3.77,88170.66,36753.174,20050104,20050131,-0.07785888077858882
600854.SH,20050201,200502,3.78,5.09,5.48,3.74,1074224.42,545456.61,20050201,20050228,0.3430079155672823
600854.SH,20050301,200503,5.05,4.01,5.1,3.86,1149946.8699999999,531499.3790000001,20050301,20050331,-0.21218074656188612
600854.SH,20050401,200504,4.05,3.88,4.42,3.68,681346.6099999999,280779.34099999996,20050401,20050429,-0.032418952618453845
600854.SH,20050501,200505,3.95,4.1,4.18,3.72,267763.82999999996,107122.85,20050509,20050531,0.05670103092783507
600854.SH,20050601,200506,4.09,3.94,4.55,3.79,680341.1300000001,288633.336,20050601,20050630,-0.03902439024390236
600854.SH,20050701,200507,3.93,3.37,3.99,3.15,364677.81999999995,126867.71499999998,20050701,20050729,-0.14467005076142125
600854.SH,20050801,200508,3.37,3.84,4.18,3.34,1044548.0900000001,396684.884,20050801,20050831,0.1394658753709197
600854.SH,20050901,200509,3.85,4.07,4.74,3.85,1317081.9200000002,576039.8829999999,20050901,20050930,0.05989583333333348
600854.SH,20051001,200510,4.05,3.6,4.18,3.53,473144.6,185645.921,20051010,20051031,-0.11547911547911549
600854.SH,20051101,200511,3.6,3.75,3.95,3.46,420326.79999999993,156449.44999999998,20051101,20051130,0.04166666666666674
600854.SH,20051201,200512,3.72,3.83,3.89,3.58,361834.88000000006,135967.64299999998,20051201,20051230,0.021333333333333426
600854.SH,20060101,200601,3.83,4.08,4.25,3.83,541619.43,221255.118,20060104,20060125,0.06527415143603132
600854.SH,20060201,200602,4.09,4.13,4.38,4.01,406173.74999999994,170182.80399999997,20060206,20060228,0.01225490196078427
600854.SH,20060301,200603,4.12,3.74,4.17,3.65,444372.0,170500.862,20060301,20060331,-0.09443099273607736
600854.SH,20060401,200604,3.72,3.8,4.04,3.7,504177.44999999995,195519.079,20060403,20060428,0.016042780748662944
600854.SH,20060501,200605,3.8,4.74,4.79,3.78,752502.4099999999,326032.875,20060508,20060519,0.24736842105263168
600854.SH,20060601,200606,5.21,5.12,5.62,5.0,541595.6399999999,289444.764,20060601,20060608,0.08016877637130793
600854.SH,20060701,200607,3.88,3.51,4.01,3.5,679819.2899999999,257145.13299999997,20060717,20060731,-0.3144531250000001
600854.SH,20060801,200608,3.49,3.44,3.56,3.16,595198.5800000001,200667.31,20060801,20060831,-0.019943019943019946
600854.SH,20060901,200609,3.45,3.63,3.84,3.32,905758.14,326592.21100000007,20060901,20060929,0.05523255813953476
600854.SH,20061001,200610,3.66,3.45,4.0,3.35,563863.3099999999,206364.204,20061009,20061031,-0.04958677685950408
600854.SH,20061101,200611,3.45,3.75,3.78,3.28,1046127.2000000001,372313.951,20061101,20061130,0.08695652173913038
600854.SH,20061201,200612,3.75,3.65,3.98,3.61,1739943.1200000003,660866.201,20061201,20061229,-0.026666666666666727
600854.SH,20070101,200701,3.69,4.23,4.83,3.65,3283741.0200000005,1384356.712,20070104,20070131,0.15890410958904133
600854.SH,20070201,200702,4.2,4.91,5.32,4.03,2542999.38,1158996.098,20070201,20070228,0.1607565011820331
600854.SH,20070301,200703,4.89,7.35,7.95,4.71,5311349.76,3321509.417,20070301,20070330,0.4969450101832993
600854.SH,20070401,200704,7.43,9.99,11.45,7.23,4996883.130000001,4549492.3889999995,20070402,20070430,0.35918367346938784
600854.SH,20070501,200705,10.08,10.49,12.9,9.41,3277143.92,3738436.251,20070508,20070531,0.05005005005005003
600854.SH,20070601,200706,9.97,6.29,10.3,6.29,2947597.21,2490255.016,20070601,20070629,-0.40038131553860823
600854.SH,20070701,200707,6.12,7.23,7.38,5.71,2338070.13,1552783.0899999999,20070702,20070731,0.14944356120826718
600854.SH,20070801,200708,7.24,8.18,8.49,6.57,2919192.3699999996,2177037.36,20070801,20070831,0.13139695712309818
600854.SH,20070901,200709,8.19,8.17,9.91,7.88,2857198.0399999996,2552305.988,20070903,20070928,-0.0012224938875304847
600854.SH,20071001,200710,8.3,6.57,8.92,5.91,1111736.43,835560.5100000001,20071008,20071031,-0.1958384332925336
600854.SH,20071101,200711,6.63,6.2,6.8,5.88,781665.0,494896.35599999997,20071101,20071130,-0.05631659056316596
600854.SH,20071201,200712,6.2,7.34,7.65,6.13,1058820.2000000002,729354.392,20071203,20071228,0.18387096774193545
600854.SH,20080101,200801,7.34,5.68,8.17,5.65,1958567.5800000003,1341691.4869999997,20080102,20080131,-0.22615803814713897
600854.SH,20080201,200802,5.65,6.27,6.29,5.4,1084127.48,638300.343,20080201,20080229,0.10387323943661975
600854.SH,20080301,200803,6.28,5.74,6.73,5.74,1965679.4200000004,1223024.78,20080303,20080331,-0.08452950558213701
600854.SH,20080401,200804,5.54,6.51,6.51,4.86,1721860.0000000002,980607.0449999999,20080401,20080429,0.13414634146341453
600854.SH,20091101,200911,11.6,8.82,11.6,8.56,4134667.8200000003,4065335.468,20091113,20091130,0.3548387096774195
600854.SH,20091201,200912,8.82,7.98,9.32,7.38,1973607.8900000001,1679276.5890000002,20091201,20091231,-0.09523809523809523
600854.SH,20100101,201001,8.02,8.71,9.36,7.71,1838272.38,1566912.253,20100104,20100129,0.0914786967418546
600854.SH,20100201,201002,8.67,8.69,8.96,7.93,776591.6599999999,653235.842,20100201,20100226,-0.0022962112514353095
600854.SH,20100301,201003,8.71,8.71,9.33,8.4,1595863.8499999999,1412422.73,20100301,20100331,0.0023014959723821615
600854.SH,20100401,201004,8.68,7.36,9.15,7.27,1124159.86,945073.871,20100401,20100430,-0.1549942594718715
600854.SH,20100501,201005,7.16,5.84,7.37,5.6,744556.0800000001,474127.22699999996,20100504,20100531,-0.2065217391304348
600854.SH,20100601,201006,5.85,5.87,7.31,5.73,984815.59,647480.3219999999,20100601,20100630,0.005136986301369939
600854.SH,20100701,201007,5.91,6.55,6.64,5.61,709444.8899999999,447320.87299999996,20100701,20100730,0.1158432708688244
600854.SH,20100801,201008,6.54,6.82,7.07,6.19,1344848.28,891916.463,20100802,20100831,0.04122137404580162
600854.SH,20100901,201009,6.78,6.26,6.85,6.1,785775.09,508848.50100000005,20100901,20100930,-0.08211143695014667
600854.SH,20101001,201010,6.26,6.36,6.6,6.07,784126.77,496675.466,20101008,20101029,0.015974440894568787
600854.SH,20101101,201011,6.4,6.33,7.05,6.12,1962867.5100000002,1297867.312,20101101,20101130,-0.004716981132075526
600854.SH,20101201,201012,6.31,6.62,6.75,6.07,1223162.67,793766.296,20101201,20101231,0.04581358609794628
600854.SH,20110101,201101,6.68,6.58,6.78,6.14,1696054.97,1109887.887,20110104,20110131,-0.006042296072507614
600854.SH,20110201,201102,6.58,6.53,6.77,6.32,1137898.5599999998,746958.265,20110201,20110228,-0.0075987841945288626
600854.SH,20110301,201103,6.51,6.98,7.6,6.43,2506848.3699999996,1749598.403,20110301,20110331,0.06891271056661563
600854.SH,20110401,201104,6.96,6.64,7.52,6.43,1251479.9300000002,892212.1349999999,20110401,20110429,-0.04871060171919783
600854.SH,20110501,201105,6.7,5.63,6.82,5.5,706899.0,449766.61299999995,20110503,20110531,-0.15210843373493976
600854.SH,20110601,201106,5.65,6.27,6.34,5.3,995114.8999999999,587014.934,20110601,20110630,0.11367673179396087
600854.SH,20110701,201107,6.27,5.7,6.54,5.65,738937.68,456879.61100000003,20110701,20110729,-0.09090909090909083
600854.SH,20110801,201108,5.7,5.48,5.87,5.06,544747.11,298070.45399999997,20110801,20110831,-0.038596491228070184
600854.SH,20110901,201109,5.45,4.68,5.65,4.61,397930.94999999995,206450.40999999997,20110901,20110930,-0.14598540145985417
600854.SH,20111001,201110,4.72,4.82,4.9,4.4,288512.82999999996,135333.413,20111010,20111031,0.02991452991453003
600854.SH,20111101,201111,4.8,4.46,5.08,4.43,547466.46,264717.193,20111101,20111130,-0.07468879668049799
600854.SH,20111201,201112,4.65,3.57,4.65,3.48,296889.57999999996,115363.236,20111201,20111230,-0.19955156950672648
600854.SH,20120101,201201,3.58,3.87,3.87,3.31,276419.45,100430.79800000001,20120104,20120131,0.0840336134453783
600854.SH,20120201,201202,3.85,4.05,4.27,3.74,626034.73,250997.04599999997,20120201,20120229,0.046511627906976605
600854.SH,20120301,201203,4.02,4.0,4.36,3.77,805552.7999999999,332306.81599999993,20120301,20120330,-0.012345679012345623
600854.SH,20120401,201204,4.02,4.51,4.73,4.01,845203.2199999999,374410.214,20120405,20120427,0.12749999999999995
600854.SH,20120501,201205,4.52,5.18,5.56,4.17,1744334.6700000002,861613.077,20120502,20120531,0.14855875831485577
600854.SH,20120601,201206,5.15,4.31,5.25,4.17,758105.0299999999,362150.50000000006,20120601,20120629,-0.16795366795366795
600854.SH,20120701,201207,4.35,3.75,4.41,3.6,475915.45000000007,193665.16999999998,20120702,20120731,-0.1299303944315544
600854.SH,20120801,201208,3.78,3.66,4.17,3.57,321131.5800000001,125265.86300000001,20120801,20120831,-0.02399999999999991
600854.SH,20120901,201209,3.67,3.8,4.17,3.61,621326.46,243928.62,20120903,20120928,0.0382513661202184
600854.SH,20121001,201210,3.81,4.05,4.69,3.75,1239405.1600000001,520863.293,20121008,20121031,0.06578947368421062
600854.SH,20121101,201211,4.05,3.47,4.16,3.43,333755.61,129017.84099999999,20121101,20121130,-0.14320987654320982
600854.SH,20121201,201212,3.5,3.9,3.97,3.36,475472.08999999997,178099.70700000002,20121203,20121231,0.12391930835734866
600854.SH,20130101,201301,3.9,4.08,4.15,3.8,772129.1000000001,306268.396,20130104,20130131,0.04615384615384621
600854.SH,20130201,201302,4.07,4.22,4.3,3.92,556793.3200000001,227756.79200000002,20130201,20130228,0.034313725490195957
600854.SH,20130301,201303,4.15,5.26,5.8,4.03,3829108.2400000007,1926050.77,20130301,20130329,0.24644549763033186
600854.SH,20130401,201304,5.21,4.46,5.53,4.38,2842381.6300000004,1432551.992,20130401,20130426,-0.15209125475285168
600854.SH,20130501,201305,4.48,4.85,5.35,4.47,1819930.56,893775.03,20130502,20130531,0.08744394618834073
600854.SH,20130601,201306,4.86,3.78,4.91,3.52,551372.48,238671.139,20130603,20130628,-0.22061855670103092
600854.SH,20130701,201307,3.76,4.18,4.3,3.67,970464.2700000001,391770.8289999999,20130701,20130731,0.10582010582010581
600854.SH,20130801,201308,4.15,4.2,4.49,4.14,1043762.54,448247.468,20130801,20130830,0.004784688995215447
600854.SH,20130901,201309,4.24,4.22,4.63,4.09,980916.4999999999,426952.11,20130902,20130930,0.004761904761904745
600854.SH,20131001,201310,4.22,4.26,4.61,4.1,1236875.1300000001,545423.744,20131008,20131031,0.009478672985782088
600854.SH,20131101,201311,4.25,4.6,4.95,3.95,1679228.2500000002,769668.1749999999,20131101,20131129,0.07981220657277
600854.SH,20131201,201312,4.48,4.24,4.93,4.11,1580616.81,720389.486,20131202,20131231,-0.07826086956521727
600854.SH,20140101,201401,4.23,4.18,4.32,3.95,638231.44,263628.817,20140102,20140130,-0.014150943396226578
600854.SH,20140201,201402,4.15,4.65,4.74,4.14,1206916.0899999999,543431.8150000001,20140207,20140228,0.1124401913875599
600854.SH,20140301,201403,4.66,4.52,4.85,4.39,1592647.46,741493.3929999999,20140303,20140331,-0.027956989247312047
600854.SH,20140401,201404,4.5,4.68,4.96,4.45,1245116.8000000003,584913.0619999999,20140401,20140430,0.03539823008849563
600854.SH,20140501,201405,4.63,5.15,5.27,4.59,1888205.1999999997,949676.91,20140505,20140530,0.10042735042735051
600854.SH,20140601,201406,5.15,4.98,5.2,4.65,881907.0399999999,434428.33999999997,20140603,20140630,-0.03300970873786402
600854.SH,20140701,201407,4.96,5.51,5.64,4.93,2233286.91,1188123.8269999998,20140701,20140731,0.10642570281124475
600854.SH,20140801,201408,5.48,5.86,5.89,5.31,2320418.91,1295049.795,20140801,20140829,0.06352087114337568
600854.SH,20140901,201409,5.85,6.14,6.26,5.75,1963797.75,1180527.714,20140901,20140930,0.04778156996587013
600854.SH,20141001,201410,6.15,5.85,6.33,5.46,1126628.98,672945.534,20141008,20141031,-0.04723127035830621
600854.SH,20141101,201411,5.87,6.09,6.21,5.54,1324549.6099999999,782996.9709999999,20141103,20141128,0.0410256410256411
600854.SH,20141201,201412,6.08,5.59,6.4,5.44,2475917.18,1463725.0119999999,20141201,20141231,-0.08210180623973728
600854.SH,20150101,201501,5.6,5.9,6.05,5.5,1160116.1899999997,673240.2130000001,20150105,20150130,0.05545617173524153
600854.SH,20150201,201502,5.89,6.11,6.15,5.65,720950.71,426542.99500000005,20150202,20150227,0.035593220338983045
600854.SH,20150301,201503,6.13,7.09,7.26,6.06,2153286.5199999996,1438680.432,20150302,20150331,0.16039279869067102
600854.SH,20150401,201504,7.07,8.3,8.83,7.06,3690322.9199999995,2981838.3480000007,20150401,20150430,0.1706629055007054
600854.SH,20150501,201505,8.29,9.86,10.58,7.6,4051474.0599999996,3758699.6169999996,20150504,20150529,0.18795180722891547
600854.SH,20150601,201506,9.91,8.93,14.0,7.66,6524611.47,7625127.088,20150601,20150630,-0.09432048681541583
600854.SH,20150701,201507,8.78,7.05,9.13,5.18,6650606.859999999,4685377.783,20150701,20150731,-0.21052631578947367
600854.SH,20150801,201508,6.92,6.75,8.95,5.58,8129175.429999999,6350503.626999999,20150803,20150831,-0.04255319148936165
600854.SH,20150901,201509,6.65,6.42,7.09,5.24,4400617.08,2712581.675,20150901,20150930,-0.04888888888888887
600854.SH,20151001,201510,6.56,7.15,7.56,6.38,3392916.71,2356321.247,20151008,20151030,0.11370716510903423
600854.SH,20151101,201511,7.09,8.02,9.36,7.0,5899564.369999999,4988866.725,20151102,20151130,0.12167832167832149
600854.SH,20151201,201512,7.95,8.29,8.8,7.64,3574399.7699999996,2957684.0580000007,20151201,20151231,0.03366583541147117
600854.SH,20160101,201601,8.28,5.56,8.29,5.18,1362746.62,883208.139,20160104,20160129,-0.3293124246079614
600854.SH,20160201,201602,5.56,5.54,6.47,5.35,815683.72,494258.131,20160201,20160229,-0.003597122302158251
600854.SH,20160301,201603,5.51,7.11,7.35,5.44,3062043.8599999994,2093285.2370000002,20160301,20160331,0.2833935018050542
600854.SH,20160401,201604,7.05,7.56,7.98,6.8,2511174.8400000003,1856872.3699999999,20160401,20160429,0.06329113924050622
600854.SH,20160501,201605,7.57,6.83,7.75,6.3,1608444.9900000002,1112600.911,20160503,20160531,-0.09656084656084651
600854.SH,20160601,201606,6.85,7.47,7.86,6.71,2321803.93,1706364.7149999999,20160601,20160630,0.09370424597364568
600854.SH,20160701,201607,7.46,7.55,8.39,7.39,2197541.73,1737606.5489999999,20160701,20160729,0.010709504685408211
600854.SH,20160801,201608,7.51,7.62,7.85,7.15,1314785.9700000002,997709.856,20160801,20160831,0.009271523178808083
600854.SH,20160901,201609,7.61,7.53,7.83,7.2,1028137.3400000001,774872.2409999998,20160901,20160930,-0.011811023622047223
600854.SH,20161001,201610,7.57,7.75,7.99,7.52,992250.01,769844.285,20161010,20161031,0.02921646746347939
600854.SH,20161101,201611,7.72,7.83,8.25,7.68,1550239.5599999998,1240926.389,20161101,20161130,0.010322580645161228
600854.SH,20161201,201612,7.85,7.4,7.93,7.11,919015.5599999999,688133.0129999999,20161201,20161230,-0.054916985951468655
600854.SH,20170101,201701,7.42,7.18,7.83,6.78,1021375.61,757143.3169999999,20170103,20170126,-0.02972972972972987
600854.SH,20170201,201702,7.15,8.41,9.05,7.13,3164743.42,2598016.193,20170203,20170228,0.17130919220055718
600854.SH,20170301,201703,8.43,8.18,9.03,8.04,3600735.639999999,3063235.258,20170301,20170331,-0.027348394768133222
600854.SH,20170401,201704,8.13,8.39,8.61,7.64,3047911.17,2524574.4080000003,20170405,20170428,0.025672371638141955
600854.SH,20170501,201705,8.33,7.56,9.05,6.84,4784468.499999999,3829459.3860000004,20170502,20170531,-0.09892729439809311
600854.SH,20170601,201706,7.5,6.74,7.7,6.09,4336873.21,2905246.2780000004,20170601,20170630,-0.10846560846560838
600854.SH,20170701,201707,6.78,7.81,8.05,6.08,5459554.960000001,3991449.2009999994,20170703,20170731,0.15875370919881293
600854.SH,20170801,201708,7.71,6.8,8.1,6.38,4306043.4,3010174.403,20170801,20170831,-0.1293213828425096
600854.SH,20170901,201709,6.8,6.78,7.12,6.66,1905123.22,1313846.491,20170901,20170929,-0.002941176470588225
600854.SH,20171001,201710,6.82,6.53,7.05,6.4,1218427.1500000001,832573.966,20171009,20171031,-0.03687315634218291
600854.SH,20171101,201711,6.49,5.42,6.52,5.28,1259925.07,747638.1289999998,20171101,20171130,-0.1699846860643186
600854.SH,20171201,201712,5.4,5.58,5.98,5.04,969429.6699999999,520753.199,20171201,20171229,0.029520295202952074
600854.SH,20180101,201801,5.51,5.22,6.14,5.13,990799.1799999999,542310.603,20180102,20180131,-0.06451612903225812
600854.SH,20180201,201802,5.17,4.73,5.19,4.32,511958.68000000005,239874.61599999998,20180201,20180228,-0.09386973180076619
600854.SH,20180301,201803,4.71,4.79,5.06,4.43,881866.5199999998,427413.79199999996,20180301,20180330,0.012684989429175397
600854.SH,20180401,201804,4.77,4.56,4.84,4.45,568286.0,265709.729,20180402,20180427,-0.04801670146137793
600854.SH,20180501,201805,4.59,4.59,4.86,4.5,889198.6499999998,420996.36500000005,20180502,20180531,0.006578947368421018
600854.SH,20180601,201806,4.58,4.21,4.88,3.9,1004257.9999999999,446006.57000000007,20180601,20180629,-0.08278867102396514
600854.SH,20180701,201807,4.2,4.22,4.41,3.91,812826.58,339362.17799999996,20180702,20180731,0.002375296912114022
600854.SH,20180801,201808,4.22,4.01,4.26,3.94,577582.3899999999,236589.54799999998,20180801,20180831,-0.049763033175355464
600854.SH,20180901,201809,4.01,4.02,4.11,3.95,643065.28,260046.645,20180903,20180928,0.0024937655860348684
600854.SH,20181001,201810,3.98,3.61,3.98,3.22,581591.5800000001,207702.251,20181008,20181031,-0.1019900497512437
600854.SH,20181101,201811,3.61,3.84,4.15,3.56,1224204.0899999999,474951.444,20181101,20181130,0.06371191135734078
600854.SH,20181201,201812,3.89,3.48,3.98,3.41,539254.95,201030.832,20181203,20181228,-0.09375
600854.SH,20190101,201901,3.48,3.71,4.23,3.44,1242065.63,483386.85400000017,20190102,20190131,0.06609195402298851
600854.SH,20190201,201902,3.75,4.28,4.32,3.72,964530.2200000001,393612.233,20190201,20190228,0.15363881401617263
600854.SH,20190301,201903,4.28,4.54,4.79,4.22,2123539.52,952940.3420000001,20190301,20190329,0.06074766355140171
600854.SH,20190401,201904,4.57,4.28,5.25,4.23,1945940.5500000003,940720.2320000001,20190401,20190430,-0.05726872246696035
600854.SH,20190501,201905,4.21,4.04,4.27,3.91,569589.55,233924.55599999998,20190506,20190531,-0.05607476635514019
600854.SH,20190601,201906,4.03,3.91,4.04,3.68,466180.36,181378.713,20190603,20190628,-0.03217821782178221
600854.SH,20190701,201907,3.94,3.88,4.07,3.69,539020.8699999999,208796.25999999998,20190701,20190731,-0.007672634271099765
600854.SH,20190801,201908,3.86,3.67,3.97,3.57,500189.55,185315.291,20190801,20190830,-0.054123711340206215
600854.SH,20190901,201909,3.69,3.74,4.3,3.65,622511.98,242852.84299999996,20190902,20190930,0.019073569482289
600854.SH,20191001,201910,3.74,3.81,4.0,3.68,402273.64,155353.347,20191008,20191031,0.018716577540106805
600854.SH,20191101,201911,3.81,3.64,3.88,3.58,279439.66,102840.91300000002,20191101,20191129,-0.044619422572178435
600854.SH,20191201,201912,3.8,3.81,3.93,3.62,707121.7,268808.425,20191202,20191231,0.04670329670329676
600854.SH,20200101,202001,3.82,3.61,3.95,3.61,510151.65,195340.16,20200102,20200123,-0.05249343832021003
600854.SH,20200201,202002,3.25,3.59,3.95,2.94,1164175.7,412995.73500000004,20200203,20200228,-0.005540166204986208
600854.SH,20200301,202003,3.65,3.82,4.16,3.33,1554301.5100000002,591532.3159999999,20200302,20200331,0.06406685236768794
600854.SH,20200401,202004,3.78,3.63,4.17,3.42,1207898.1700000002,463628.255,20200401,20200430,-0.04973821989528793
600854.SH,20200501,202005,3.62,3.7,3.86,3.54,537025.69,199271.18099999998,20200506,20200529,0.019283746556473913
600854.SH,20200601,202006,3.71,3.96,4.55,3.69,2377474.9400000004,955573.271,20200601,20200630,0.07027027027027022
600854.SH,20200701,202007,3.97,4.2,4.88,3.88,2918410.31,1252853.613,20200701,20200731,0.06060606060606055
600854.SH,20200801,202008,4.23,4.26,4.43,4.14,1399817.51,605108.8790000001,20200803,20200831,0.014285714285714235
600854.SH,20200901,202009,4.26,4.13,4.69,3.99,2485098.1900000004,1082356.318,20200901,20200930,-0.030516431924882625
600854.SH,20201001,202010,4.16,3.88,4.3,3.88,854958.35,353113.656,20201009,20201030,-0.060532687651331685
