ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
000554.SZ,20070901,200709,14.0,14.45,16.47,13.0,3933358.04,5820137.733900001,20070903,20070928,0.047101449275362306
000554.SZ,20071001,200710,14.85,14.56,16.7,13.02,3397457.57,5037512.4206,20071008,20071031,0.007612456747404961
000554.SZ,20071101,200711,15.24,10.95,16.29,10.65,2185567.31,3025593.7408,20071101,20071130,-0.24793956043956056
000554.SZ,20071201,200712,10.88,12.41,12.89,10.7,1272950.35,1507702.8988000003,20071203,20071228,0.13333333333333353
000554.SZ,20080101,200801,12.5,11.02,14.19,10.61,2138642.1700000004,2742689.3406,20080102,20080131,-0.11200644641418211
000554.SZ,20080201,200802,11.1,11.68,12.35,9.95,666405.16,763284.2815,20080201,20080229,0.05989110707803991
000554.SZ,20080301,200803,11.71,8.26,12.57,8.1,971840.3,1065320.9056,20080303,20080331,-0.2928082191780822
000554.SZ,20080401,200804,9.09,8.78,9.09,6.5,807272.57,657099.3929,20080401,20080430,0.06295399515738498
000554.SZ,20080501,200805,8.98,9.27,10.39,8.1,2191614.1100000003,2017406.5735000002,20080505,20080530,0.05580865603644658
000554.SZ,20080601,200806,9.29,7.53,9.55,7.15,2118338.59,1762223.5065000004,20080602,20080630,-0.18770226537216828
000554.SZ,20080701,200807,7.5,7.58,8.35,7.07,1502754.89,1185944.0347,20080701,20080731,0.006640106241699861
000554.SZ,20080801,200808,7.56,5.74,7.75,5.4,508557.02999999997,321845.5911,20080801,20080829,-0.24274406332453824
000554.SZ,20080901,200809,5.74,5.48,6.03,4.48,648343.99,345658.9564,20080901,20080926,-0.04529616724738672
000554.SZ,20081001,200810,5.25,3.84,5.52,3.82,489019.16,230977.04209999996,20081006,20081031,-0.2992700729927008
000554.SZ,20081101,200811,3.75,4.85,5.15,3.62,1444804.2300000002,670130.4304,20081103,20081128,0.26302083333333326
000554.SZ,20081201,200812,4.86,4.33,5.67,4.31,1768331.4000000001,908403.672,20081201,20081231,-0.10721649484536078
000554.SZ,20090101,200901,4.4,5.34,5.47,4.4,1031633.16,524238.62419999996,20090105,20090123,0.2332563510392609
000554.SZ,20090201,200902,5.35,5.31,6.61,5.19,2823447.8,1672064.7815999999,20090202,20090227,-0.005617977528089901
000554.SZ,20090301,200903,5.18,6.3,6.72,5.11,2504538.5500000003,1535206.9713,20090302,20090331,0.18644067796610164
000554.SZ,20090401,200904,6.3,6.04,6.98,5.7,2897225.85,1886742.899,20090401,20090430,-0.041269841269841234
000554.SZ,20090501,200905,6.05,7.05,7.17,6.05,2672645.33,1740048.6732,20090504,20090527,0.16721854304635753
000554.SZ,20090601,200906,7.2,6.6,7.2,6.37,2391006.62,1604210.6601,20090601,20090630,-0.06382978723404253
000554.SZ,20090701,200907,6.59,6.67,7.24,6.26,3476143.86,2362853.9841000005,20090701,20090731,0.01060606060606073
000554.SZ,20090801,200908,6.7,5.47,7.31,5.45,2590799.619999999,1715497.6585,20090803,20090831,-0.17991004497751129
000554.SZ,20090901,200909,5.48,5.51,6.19,5.4,1815337.2200000002,1058965.4412,20090901,20090930,0.007312614259597838
000554.SZ,20091001,200910,5.57,5.94,6.08,5.55,963157.62,567410.3840000001,20091009,20091030,0.07803992740471877
000554.SZ,20091101,200911,5.8,7.44,7.65,5.74,5440805.110000001,3663575.0303,20091102,20091130,0.2525252525252526
000554.SZ,20091201,200912,7.37,8.22,8.36,7.13,4025614.8500000006,3171502.0115,20091201,20091231,0.10483870967741948
000554.SZ,20100101,201001,8.27,7.1,8.71,6.92,2653724.2499999995,2111737.8617000002,20100104,20100129,-0.13625304136253047
000554.SZ,20100201,201002,7.12,7.39,7.51,6.8,712309.6599999999,508744.5007999999,20100201,20100226,0.04084507042253516
000554.SZ,20100301,201003,7.4,8.9,9.09,7.38,3265111.67,2647911.2265999997,20100301,20100331,0.20433017591339664
000554.SZ,20100401,201004,8.89,8.11,9.85,7.96,2735563.0300000003,2478664.1765,20100401,20100430,-0.08876404494382029
000554.SZ,20100501,201005,8.0,6.75,8.59,6.2,1058903.54,779298.7367,20100504,20100531,-0.16769420468557328
000554.SZ,20100601,201006,6.73,6.72,7.55,6.48,825419.1599999999,579934.8369,20100601,20100630,-0.004444444444444473
000554.SZ,20100701,201007,6.7,7.89,8.05,6.22,1064327.27,784051.4898999999,20100701,20100730,0.1741071428571428
000554.SZ,20100801,201008,7.82,8.54,8.78,7.32,1889681.0099999998,1516943.2759,20100802,20100831,0.08238276299112801
000554.SZ,20100901,201009,8.55,7.79,8.59,7.4,1304486.32,1044745.7313000001,20100901,20100930,-0.08782201405152212
000554.SZ,20101001,201010,7.9,9.11,9.56,7.54,2780939.08,2323335.6859,20101008,20101029,0.16944801026957634
000554.SZ,20101101,201011,9.0,9.11,10.4,8.08,4446713.7,4165611.1225999994,20101101,20101130,0.0
000554.SZ,20101201,201012,9.15,8.6,9.75,8.31,1857564.13,1704766.1209,20101201,20101231,-0.05598243688254667
000554.SZ,20110101,201101,8.75,8.73,9.39,8.23,1144687.48,1014226.2208,20110104,20110131,0.015116279069767424
000554.SZ,20110201,201102,8.76,9.61,9.74,8.51,1353679.27,1246602.8185999999,20110201,20110228,0.10080183276059551
000554.SZ,20110301,201103,9.57,10.86,11.3,8.95,3702061.6499999994,3788389.8026999994,20110301,20110331,0.13007284079084291
000554.SZ,20110401,201104,10.89,11.86,11.99,10.81,3009760.83,3433408.999,20110401,20110429,0.09208103130755063
000554.SZ,20110501,201105,11.8,10.41,13.63,10.0,2732956.85,3348797.0793,20110503,20110531,-0.12225969645868462
000554.SZ,20110601,201106,10.48,11.37,11.6,9.85,1398348.15,1504176.6581000001,20110601,20110630,0.0922190201729105
000554.SZ,20110701,201107,11.36,12.3,12.63,11.2,2123619.31,2526538.867,20110701,20110729,0.08179419525065978
000554.SZ,20110801,201108,12.15,11.52,12.78,10.24,2215573.0200000005,2593696.8175000004,20110801,20110831,-0.06341463414634152
000554.SZ,20110901,201109,11.61,8.76,11.61,8.28,1180946.82,1194775.8383,20110901,20110930,-0.23958333333333337
000554.SZ,20111001,201110,8.66,8.15,9.18,7.1,1004752.03,818148.1717000001,20111010,20111031,-0.06963470319634701
000554.SZ,20111101,201111,8.05,7.84,8.99,7.75,1168499.68,980583.0066,20111101,20111130,-0.038036809815951034
000554.SZ,20111201,201112,8.02,6.89,8.88,6.41,942704.0200000003,730179.4833000001,20111201,20111230,-0.12117346938775508
000554.SZ,20120101,201201,6.99,7.45,7.77,6.48,866786.1,627615.7639,20120104,20120131,0.08127721335268512
000554.SZ,20120201,201202,7.43,7.66,8.19,7.2,1505989.7599999998,1164595.1089,20120201,20120229,0.028187919463087185
000554.SZ,20120301,201203,7.63,6.73,8.49,6.56,2334446.64,1821601.8198999998,20120301,20120330,-0.12140992167101827
000554.SZ,20120401,201204,6.7,6.82,7.31,6.6,901354.3700000001,626587.9531999999,20120405,20120427,0.013372956909361022
000554.SZ,20120501,201205,6.92,6.32,7.08,6.09,856580.8900000001,567127.7217,20120502,20120531,-0.07331378299120239
000554.SZ,20120601,201206,6.31,5.73,6.48,5.5,867929.15,534505.2496999999,20120601,20120629,-0.09335443037974678
000554.SZ,20120701,201207,5.88,4.56,5.88,4.54,646653.47,337695.7168000001,20120702,20120731,-0.20418848167539283
000554.SZ,20120801,201208,4.49,5.6,5.75,4.49,2261109.62,1198197.7363,20120801,20120831,0.22807017543859653
000554.SZ,20120901,201209,5.55,5.1,6.19,4.7,2208747.4399999995,1245054.6780999997,20120903,20120928,-0.0892857142857143
000554.SZ,20121001,201210,5.07,5.11,5.53,4.94,1014009.37,532809.5353,20121008,20121031,0.0019607843137257053
000554.SZ,20121101,201211,5.13,4.39,5.26,4.28,674402.54,327280.17659999995,20121101,20121130,-0.14090019569471635
000554.SZ,20121201,201212,4.4,4.93,5.09,4.19,1117007.87,522141.3216,20121203,20121231,0.12300683371298415
000554.SZ,20130101,201301,4.98,5.25,5.29,4.81,1717380.94,871609.4574999999,20130104,20130131,0.06490872210953347
000554.SZ,20130201,201302,5.23,5.16,5.68,5.03,1756327.45,943349.7015,20130201,20130228,-0.017142857142857126
000554.SZ,20130301,201303,5.14,4.71,5.16,4.69,1206056.3200000003,598118.1481,20130301,20130329,-0.08720930232558144
000554.SZ,20130401,201304,4.71,4.31,4.74,4.31,522394.16000000003,235711.0894,20130401,20130426,-0.08492569002123151
000554.SZ,20130501,201305,4.31,4.65,4.79,4.25,1100234.0499999998,496533.59270000004,20130502,20130531,0.07888631090487253
000554.SZ,20130601,201306,4.62,3.64,4.72,3.41,732047.45,307774.56539999996,20130603,20130628,-0.2172043010752689
000554.SZ,20130701,201307,3.65,3.6,4.07,3.53,1030493.4500000001,387441.1792999999,20130701,20130731,-0.01098901098901095
000554.SZ,20130801,201308,3.61,4.51,4.67,3.61,1749699.9300000004,725342.9144,20130801,20130830,0.25277777777777777
000554.SZ,20130901,201309,4.5,4.16,4.6,4.08,1148024.43,499862.3809,20130902,20130930,-0.07760532150776045
000554.SZ,20131001,201310,4.16,6.12,6.84,4.11,4933780.51,2825852.4039000003,20131008,20131031,0.47115384615384603
000554.SZ,20131101,201311,5.76,5.86,6.84,5.33,10258301.970000003,6150813.832199998,20131101,20131129,-0.042483660130718914
000554.SZ,20131201,201312,5.55,4.94,5.67,4.7,2927862.96,1540702.1524000003,20131202,20131231,-0.15699658703071673
000554.SZ,20140101,201401,4.9,4.84,5.22,4.58,1969863.87,964117.2712000001,20140102,20140130,-0.020242914979757165
000554.SZ,20140201,201402,4.84,8.88,9.14,4.75,8239763.100000001,5954615.3136,20140207,20140228,0.834710743801653
000554.SZ,20140301,201403,8.8,6.87,9.47,6.48,11068991.810000002,8878402.374200001,20140303,20140331,-0.22635135135135143
000554.SZ,20140401,201404,6.88,6.01,7.67,5.81,5477772.289999998,3823089.7943,20140401,20140430,-0.12518195050946146
000554.SZ,20140501,201405,6.0,7.02,7.08,5.85,3815785.87,2522842.5066,20140505,20140530,0.16805324459234616
000554.SZ,20140601,201406,7.1,8.04,8.33,7.03,7107190.5600000005,5487469.604100001,20140603,20140630,0.14529914529914523
000554.SZ,20140701,201407,8.08,9.23,9.85,7.2,7798731.169999999,6309704.806700001,20140701,20140731,0.1480099502487564
000554.SZ,20140801,201408,9.11,8.46,9.55,8.12,5845993.330000001,5193958.6694,20140801,20140829,-0.08342361863488623
000554.SZ,20140901,201409,8.45,10.52,11.4,8.42,9278584.010000002,9148313.5531,20140901,20140930,0.24349881796690287
000554.SZ,20141001,201410,10.52,10.24,10.87,9.37,3681120.2899999996,3715624.529,20141008,20141031,-0.026615969581748944
000554.SZ,20141101,201411,10.21,10.25,10.44,8.93,3912900.99,3854673.9372000005,20141103,20141128,0.0009765625
000554.SZ,20141201,201412,10.27,8.54,11.1,8.22,5237385.17,5191910.742200001,20141201,20141231,-0.16682926829268296
000554.SZ,20150101,201501,8.57,9.13,9.66,7.89,2996448.3399999994,2697597.0196,20150105,20150130,0.06908665105386436
000554.SZ,20150201,201502,9.11,10.1,10.48,8.9,2214677.59,2114540.1917000003,20150202,20150227,0.10624315443592547
000554.SZ,20150301,201503,9.9,11.66,11.84,9.55,6551719.72,7009340.7368,20150302,20150331,0.1544554455445546
000554.SZ,20150401,201504,11.53,14.04,15.84,11.39,9890830.8,13655250.205200002,20150401,20150430,0.20411663807890212
000554.SZ,20150501,201505,14.15,14.6,17.1,12.31,7390906.3100000005,10677954.9449,20150504,20150529,0.03988603988603989
000554.SZ,20150601,201506,14.6,18.45,20.35,14.28,10841503.149999999,19232037.076500002,20150601,20150630,0.26369863013698636
000554.SZ,20150701,201507,17.0,11.99,19.26,9.43,15884369.79,19989240.8547,20150701,20150731,-0.3501355013550135
000554.SZ,20150801,201508,11.4,10.32,15.17,7.56,10105415.4,12394813.1677,20150803,20150831,-0.13928273561301086
000554.SZ,20150901,201509,9.47,8.9,10.47,7.88,9733530.209999999,9079088.445099998,20150901,20150930,-0.13759689922480622
000554.SZ,20151001,201510,9.5,12.15,12.82,9.32,11137136.32,12617323.5283,20151008,20151030,0.3651685393258426
000554.SZ,20151101,201511,11.67,11.25,13.59,10.4,9113829.190000001,11350265.945899999,20151102,20151130,-0.07407407407407407
000554.SZ,20151201,201512,11.28,12.37,12.75,10.49,5653523.779999999,6626961.999199999,20151201,20151231,0.0995555555555554
000554.SZ,20160101,201601,12.37,9.2,12.51,7.58,5269418.9799999995,4921308.5217,20160104,20160129,-0.25626515763945035
000554.SZ,20160201,201602,9.09,9.77,10.45,8.52,4111484.1899999995,3971766.6286,20160201,20160229,0.061956521739130466
000554.SZ,20160301,201603,9.7,10.02,11.22,9.46,5741901.729999999,5928351.6896,20160301,20160331,0.025588536335721557
000554.SZ,20160401,201604,9.99,9.49,10.95,9.3,4124161.55,4249846.103800001,20160401,20160429,-0.05289421157684626
000554.SZ,20160501,201605,9.5,8.56,9.87,8.14,2239957.9699999997,1946920.3859,20160503,20160531,-0.09799789251844038
000554.SZ,20160601,201606,8.56,8.6,9.05,7.91,2781789.76,2371793.8034,20160601,20160630,0.004672897196261516
000554.SZ,20160701,201607,8.52,8.42,9.4,8.25,3008795.6399999997,2670014.4888999998,20160701,20160729,-0.020930232558139528
000554.SZ,20160801,201608,8.39,8.9,9.23,8.15,2239775.9200000004,1964853.2288,20160801,20160831,0.05700712589073631
000554.SZ,20160901,201609,8.89,9.56,9.64,8.68,3104319.25,2851376.9621,20160901,20160930,0.07415730337078652
000554.SZ,20161001,201610,9.66,9.35,10.2,9.27,2825746.4299999997,2739459.8404,20161010,20161031,-0.02196652719665282
000554.SZ,20161101,201611,9.36,10.77,11.1,9.22,5478516.59,5618367.072,20161101,20161130,0.15187165775401068
000554.SZ,20161201,201612,11.33,11.07,12.23,9.65,6974912.829999999,7652041.118999999,20161201,20161230,0.027855153203342642
000554.SZ,20170101,201701,11.14,11.87,13.2,10.8,4834363.77,5850233.5540000005,20170103,20170126,0.07226738934055987
000554.SZ,20170201,201702,11.9,12.67,12.87,11.65,3517199.43,4327912.698,20170203,20170228,0.06739679865206405
000554.SZ,20170301,201703,12.61,11.16,13.0,11.12,3311777.32,3985563.2249999996,20170301,20170331,-0.11917916337805834
000554.SZ,20170401,201704,11.22,12.19,12.9,11.03,3716651.27,4447862.123,20170405,20170428,0.09229390681003569
000554.SZ,20170501,201705,11.98,9.04,12.22,8.62,3714474.62,3823716.444,20170502,20170531,-0.25840853158326504
000554.SZ,20170601,201706,9.04,8.1,9.04,7.4,2293542.15,1873871.435,20170601,20170630,-0.10398230088495575
000554.SZ,20170701,201707,8.18,8.66,8.68,7.44,2587999.72,2144224.618,20170703,20170731,0.06913580246913598
000554.SZ,20170801,201708,8.61,10.88,11.5,8.32,7998146.73,8176243.679,20170801,20170831,0.25635103926097
000554.SZ,20170901,201709,10.94,9.75,11.03,9.51,4144723.86,4294225.388,20170901,20170929,-0.10386029411764708
000554.SZ,20171001,201710,9.8,8.99,10.3,8.5,1973298.9700000002,1874381.797,20171009,20171031,-0.07794871794871794
000554.SZ,20171101,201711,8.93,8.04,9.55,7.8,2031271.71,1788502.551,20171101,20171130,-0.10567296996662967
000554.SZ,20171201,201712,8.04,8.13,8.25,7.55,1262617.3,1007289.0240000001,20171201,20171229,0.011194029850746468
000554.SZ,20180101,201801,8.12,7.7,8.86,7.67,2436251.1399999997,2036656.6329999997,20180102,20180131,-0.052890528905289114
000554.SZ,20180201,201802,7.72,6.7,7.81,6.19,689671.4899999999,466249.12700000004,20180201,20180228,-0.1298701298701299
000554.SZ,20180301,201803,6.65,7.18,8.33,6.65,2717005.08,2021357.3830000001,20180301,20180330,0.07164179104477597
000554.SZ,20180401,201804,7.19,6.72,7.49,6.64,1295488.87,919036.725,20180402,20180427,-0.06406685236768805
000554.SZ,20180501,201805,6.71,6.71,7.96,6.51,2530738.7600000002,1842485.2040000004,20180502,20180531,-0.0014880952380952328
000554.SZ,20180601,201806,6.62,5.9,7.17,5.4,1052867.4,656675.482,20180601,20180629,-0.12071535022354685
000554.SZ,20180701,201807,5.9,6.43,6.63,5.53,1408423.23,844831.054,20180702,20180731,0.08983050847457608
000554.SZ,20180801,201808,6.33,5.83,6.9,5.75,2001491.9300000002,1259092.7140000002,20180801,20180831,-0.09331259720062202
000554.SZ,20180901,201809,5.84,5.94,6.19,5.59,975181.53,578204.769,20180903,20180928,0.018867924528301883
000554.SZ,20181001,201810,5.9,5.06,6.15,4.5,1147955.03,622910.842,20181008,20181031,-0.14814814814814825
000554.SZ,20181101,201811,5.07,5.05,5.75,4.91,1343739.5499999998,710792.6700000002,20181101,20181130,-0.0019762845849802257
