ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
600654.SH,20050601,200506,3.05,2.98,3.33,2.9,462009.6400000001,144683.598,20050601,20050630,-0.022950819672131084
600654.SH,20050701,200507,2.96,2.49,3.0,2.15,613535.86,151806.35899999997,20050701,20050729,-0.1644295302013422
600654.SH,20050801,200508,2.48,2.54,2.96,2.28,1654516.51,432344.4589999999,20050801,20050831,0.02008032128514059
600654.SH,20050901,200509,2.58,2.52,2.77,2.38,1389083.0399999998,365158.5910000001,20050901,20050930,-0.007874015748031482
600654.SH,20051001,200510,2.54,2.5,2.59,2.38,287580.14,71679.12,20051010,20051021,-0.007936507936507908
600654.SH,20051101,200511,2.35,2.24,2.43,2.2,354478.19,81904.228,20051103,20051121,-0.10399999999999987
600654.SH,20051201,200512,1.99,2.1,2.12,1.96,497479.5899999999,101113.324,20051213,20051230,-0.0625
600654.SH,20060101,200601,2.08,2.17,2.33,2.08,832160.72,182330.571,20060104,20060125,0.033333333333333215
600654.SH,20060201,200602,2.18,2.23,2.36,2.17,1211940.0,273648.606,20060206,20060228,0.02764976958525356
600654.SH,20060301,200603,2.23,2.07,2.29,2.05,659780.78,140136.301,20060301,20060331,-0.07174887892376691
600654.SH,20060401,200604,2.07,2.19,2.28,1.99,1628137.5699999998,349475.483,20060403,20060428,0.05797101449275366
600654.SH,20060501,200605,2.24,2.42,2.7,2.17,3570402.1300000004,883225.7449999999,20060508,20060531,0.10502283105022836
600654.SH,20060601,200606,2.41,2.59,2.85,2.3,2718267.72,701720.801,20060601,20060630,0.0702479338842974
600654.SH,20060701,200607,2.63,2.3,2.73,2.3,1491464.15,376320.42199999996,20060703,20060731,-0.11196911196911197
600654.SH,20060801,200608,2.3,2.37,2.39,2.1,913394.3899999999,205932.184,20060801,20060831,0.0304347826086957
600654.SH,20060901,200609,2.36,2.39,2.5,2.23,1171244.39,275107.191,20060901,20060929,0.00843881856540074
600654.SH,20061001,200610,2.41,2.32,2.46,2.22,846358.71,200297.60499999998,20061009,20061031,-0.029288702928870425
600654.SH,20061101,200611,2.3,2.31,2.34,2.12,1119873.12,251376.683,20061101,20061130,-0.004310344827586077
600654.SH,20061201,200612,2.31,2.3,2.63,2.26,2514164.3699999996,603115.6369999999,20061201,20061229,-0.0043290043290044045
600654.SH,20070101,200701,2.29,2.94,3.3,2.28,5801230.640000001,1629680.111,20070104,20070131,0.27826086956521756
600654.SH,20070201,200702,2.9,4.19,4.55,2.87,6162808.1899999995,2351929.4099999997,20070201,20070228,0.425170068027211
600654.SH,20070301,200703,4.19,5.03,5.34,3.98,8166960.550000001,3867574.9030000004,20070301,20070330,0.2004773269689737
600654.SH,20070401,200704,5.04,8.28,8.38,5.02,11102714.340000002,7097045.164000001,20070402,20070430,0.6461232604373754
600654.SH,20070501,200705,8.6,7.66,9.9,7.59,9774982.0,8769079.981999999,20070508,20070531,-0.07487922705313999
600654.SH,20070601,200706,7.46,4.95,7.79,4.95,11063217.090000002,7712686.544,20070601,20070629,-0.35378590078328975
600654.SH,20070701,200707,4.95,6.15,6.24,4.4,5355609.36,2875889.465,20070702,20070731,0.24242424242424243
600654.SH,20070801,200708,6.18,6.8,6.94,5.5,7723567.58,4932710.856,20070801,20070831,0.1056910569105689
600654.SH,20070901,200709,6.83,6.36,7.1,6.01,4704869.959999999,3135908.318,20070903,20070928,-0.06470588235294106
600654.SH,20071001,200710,6.48,5.32,6.49,4.73,1992093.4,1133936.757,20071008,20071031,-0.16352201257861632
600654.SH,20071101,200711,5.43,5.21,5.5,4.88,1837016.25,964929.8339999998,20071101,20071130,-0.020676691729323404
600654.SH,20071201,200712,5.17,6.09,6.29,5.15,3018184.0500000007,1743678.4859999998,20071203,20071228,0.16890595009596931
600654.SH,20080101,200801,6.11,5.72,6.89,5.58,5163443.400000001,3231316.736,20080102,20080131,-0.06075533661740562
600654.SH,20080201,200802,5.72,6.17,6.24,5.16,1425080.97,835697.893,20080201,20080229,0.07867132867132876
600654.SH,20080301,200803,6.16,4.95,6.73,4.9,2302513.79,1369910.2740000002,20080303,20080331,-0.19773095623987025
600654.SH,20080401,200804,4.93,5.01,5.07,4.1,1668513.8900000001,775142.5739999999,20080401,20080430,0.012121212121211977
600654.SH,20080501,200805,5.02,4.5,5.09,4.35,1400098.6899999997,666641.602,20080505,20080530,-0.10179640718562866
600654.SH,20080601,200806,4.53,3.63,4.74,3.31,1479857.5699999998,596953.1120000001,20080602,20080630,-0.19333333333333336
600654.SH,20080701,200807,3.64,3.72,4.08,3.46,1424796.0999999999,547440.5850000001,20080701,20080731,0.024793388429752206
600654.SH,20080801,200808,3.72,3.25,3.97,2.9,1033226.4500000001,348265.662,20080801,20080829,-0.12634408602150538
600654.SH,20080901,200809,3.19,3.01,3.37,2.64,988237.8300000001,304112.82800000004,20080901,20080926,-0.0738461538461539
600654.SH,20081001,200810,2.93,2.16,2.98,2.07,622848.82,151729.699,20081006,20081031,-0.28239202657807294
600654.SH,20081101,200811,2.15,2.42,2.79,2.02,1548312.93,384587.293,20081103,20081128,0.12037037037037024
600654.SH,20081201,200812,2.42,2.62,3.09,2.4,2450766.8100000005,682902.7039999999,20081201,20081231,0.08264462809917372
600654.SH,20090101,200901,2.67,2.82,2.87,2.58,846569.2999999999,231416.558,20090105,20090123,0.07633587786259532
600654.SH,20090201,200902,2.83,3.0,3.68,2.79,3670328.0999999996,1208865.6670000001,20090202,20090227,0.06382978723404253
600654.SH,20090301,200903,3.01,3.88,4.01,2.95,3994721.380000001,1446362.2589999998,20090302,20090331,0.2933333333333332
600654.SH,20090401,200904,3.89,4.22,4.88,3.67,4218355.350000001,1769816.984,20090401,20090430,0.08762886597938135
600654.SH,20090501,200905,4.26,4.84,5.08,4.18,3611636.44,1663959.4919999999,20090504,20090527,0.14691943127962093
600654.SH,20090601,200906,4.89,5.5,5.5,4.7,3450667.2600000007,1723009.884,20090601,20090630,0.13636363636363646
600654.SH,20090701,200907,5.48,7.43,7.79,5.24,6392727.050000001,4150150.192,20090701,20090731,0.35090909090909084
600654.SH,20090801,200908,7.47,6.17,8.1,5.41,4613374.99,3115075.7929999996,20090803,20090831,-0.16958277254374154
600654.SH,20090901,200909,5.8,5.71,7.38,5.52,4169024.81,2680094.2569999998,20090901,20090930,-0.07455429497568877
600654.SH,20091001,200910,5.85,5.88,6.36,5.77,1660629.33,1015470.452,20091009,20091030,0.02977232924693518
600654.SH,20091101,200911,5.81,6.88,7.43,5.74,5280052.71,3581522.4559999993,20091102,20091130,0.17006802721088432
600654.SH,20091201,200912,7.13,6.66,7.34,6.11,2885162.34,1983699.8560000001,20091202,20091231,-0.03197674418604646
600654.SH,20100101,201001,6.7,6.18,7.15,6.15,2573580.9400000004,1736611.0050000001,20100104,20100129,-0.07207207207207211
600654.SH,20100201,201002,6.16,6.51,6.59,5.92,1092435.3499999999,686351.948,20100201,20100226,0.05339805825242716
600654.SH,20100301,201003,6.52,6.88,6.9,6.24,2583519.74,1724716.43,20100301,20100331,0.056835637480798784
600654.SH,20100401,201004,6.98,6.15,6.98,5.97,2940026.31,1976779.0260000003,20100401,20100430,-0.10610465116279066
600654.SH,20100501,201005,6.0,5.08,6.35,4.55,2200256.2,1188863.616,20100504,20100531,-0.17398373983739845
600654.SH,20100601,201006,5.01,4.57,5.7,4.56,2630468.27,1400431.8,20100601,20100630,-0.10039370078740151
600654.SH,20100701,201007,4.57,5.5,5.6,4.4,3264782.8200000003,1713952.355,20100701,20100730,0.20350109409190376
600654.SH,20100801,201008,5.48,5.49,5.85,5.41,3052316.2799999993,1707410.3960000002,20100802,20100831,-0.0018181818181818299
600654.SH,20100901,201009,5.5,6.15,6.58,5.35,4167990.5300000003,2454131.4280000003,20100901,20100930,0.12021857923497259
600654.SH,20101001,201010,6.21,6.3,6.6,5.97,2571124.87,1610501.687,20101008,20101029,0.024390243902439046
600654.SH,20101101,201011,6.32,6.67,7.4,6.24,5077461.710000001,3428757.585,20101101,20101130,0.058730158730158744
600654.SH,20101201,201012,6.65,5.81,6.95,5.65,1628889.2300000002,1039936.288,20101201,20101231,-0.1289355322338831
600654.SH,20110101,201101,5.83,6.84,6.89,5.8,2479890.6500000004,1605096.025,20110104,20110131,0.17728055077452676
600654.SH,20110201,201102,6.83,7.79,8.12,6.72,3863909.5399999996,2889312.279,20110201,20110228,0.13888888888888884
600654.SH,20110301,201103,7.77,7.73,8.36,7.2,5004841.22,3934973.5549999997,20110301,20110331,-0.007702182284980652
600654.SH,20110401,201104,7.75,6.85,7.88,6.69,1856157.96,1393820.3020000001,20110401,20110429,-0.11384217335058222
600654.SH,20110501,201105,6.95,6.35,7.14,6.15,1283650.3699999999,872941.222,20110503,20110531,-0.07299270072992703
600654.SH,20110601,201106,6.36,6.77,7.13,6.16,2213560.5100000002,1495097.617,20110601,20110630,0.06614173228346454
600654.SH,20110701,201107,6.74,6.36,7.08,6.29,1544830.4799999997,1052873.101,20110701,20110729,-0.06056129985228942
600654.SH,20110801,201108,6.36,6.46,7.03,6.15,2503834.8200000003,1673304.3550000002,20110801,20110831,0.015723270440251458
600654.SH,20110901,201109,6.47,5.26,6.7,5.15,905332.8699999999,533394.4750000001,20110901,20110930,-0.18575851393188858
600654.SH,20111001,201110,5.26,5.29,5.49,4.96,641238.2,337331.29099999997,20111010,20111031,0.005703422053231932
600654.SH,20111101,201111,5.24,4.9,5.67,4.85,1102284.3599999999,592716.7359999999,20111101,20111130,-0.0737240075614366
600654.SH,20111201,201112,5.03,4.17,5.27,4.06,739746.05,354758.5920000001,20111201,20111230,-0.14897959183673481
600654.SH,20120101,201201,4.19,4.29,4.34,3.88,386783.73,161595.99500000002,20120104,20120131,0.02877697841726623
600654.SH,20120201,201202,4.3,5.0,5.37,4.27,1204230.9800000002,588858.593,20120201,20120229,0.16550116550116556
600654.SH,20120301,201203,4.95,4.88,5.83,4.83,1336326.1300000004,725324.2560000002,20120301,20120330,-0.02400000000000002
600654.SH,20120401,201204,4.9,5.59,5.93,4.82,1008490.4199999999,556374.095,20120405,20120427,0.1454918032786885
600654.SH,20120501,201205,5.7,5.35,5.84,5.05,726648.7000000001,397883.175,20120502,20120531,-0.0429338103756709
600654.SH,20120601,201206,5.37,4.51,5.37,4.41,538681.66,266095.995,20120601,20120629,-0.15700934579439252
600654.SH,20120701,201207,4.55,4.32,4.83,4.24,529815.6599999999,238950.022,20120702,20120731,-0.042128603104212736
600654.SH,20120801,201208,4.32,4.24,4.59,4.18,452607.97000000003,198330.76700000002,20120801,20120831,-0.01851851851851849
600654.SH,20120901,201209,4.24,3.93,4.47,3.79,529036.8400000001,221126.19999999995,20120903,20120928,-0.07311320754716977
600654.SH,20121001,201210,3.93,4.06,4.27,3.89,566545.45,229275.87900000002,20121008,20121031,0.03307888040712448
600654.SH,20121101,201211,4.08,3.76,4.43,3.66,769426.8499999999,321930.48600000003,20121101,20121130,-0.07389162561576346
600654.SH,20121201,201212,3.81,4.15,4.26,3.65,522936.36000000004,209728.08800000002,20121203,20121231,0.10372340425531923
600654.SH,20130101,201301,4.15,4.22,4.35,4.03,827611.01,346989.2749999999,20130104,20130131,0.016867469879517927
600654.SH,20130201,201302,4.21,4.25,4.37,4.14,682068.6200000001,290521.268,20130201,20130228,0.007109004739336511
600654.SH,20130301,201303,4.24,4.18,4.6,4.01,1644933.5,714317.226,20130301,20130329,-0.016470588235294237
600654.SH,20130401,201304,4.21,4.67,4.86,4.2,558747.59,257331.69799999997,20130401,20130403,0.11722488038277512
600654.SH,20130701,201307,5.09,7.07,7.58,5.09,3074224.75,2151553.1650000005,20130716,20130731,0.5139186295503213
600654.SH,20130801,201308,7.0,7.82,8.37,6.93,5027699.42,3904226.43,20130801,20130830,0.10608203677510608
600654.SH,20130901,201309,7.72,7.66,8.38,7.42,2788900.4800000004,2195646.392,20130902,20130930,-0.020460358056266004
600654.SH,20131001,201310,7.66,7.26,9.39,7.12,3148370.41,2692746.7920000004,20131008,20131031,-0.052219321148825104
600654.SH,20131101,201311,7.26,8.18,8.78,7.12,1941303.04,1567664.3789999997,20131101,20131129,0.1267217630853994
600654.SH,20131201,201312,7.97,7.3,8.29,7.17,1469869.85,1135306.1139999998,20131202,20131231,-0.10757946210268943
600654.SH,20140101,201401,7.28,6.75,7.49,6.58,369166.47000000003,257652.48299999998,20140102,20140113,-0.07534246575342463
600654.SH,20140201,201402,7.43,9.13,10.43,7.43,2817986.21,2689325.77,20140218,20140228,0.3525925925925928
600654.SH,20140301,201403,9.39,8.58,9.91,8.35,2686764.88,2440598.787,20140303,20140331,-0.06024096385542177
600654.SH,20140401,201404,8.5,8.42,9.45,8.12,1418638.4300000002,1278108.2580000004,20140401,20140430,-0.018648018648018683
600654.SH,20140501,201405,8.41,7.98,8.48,7.7,669626.3099999999,540028.843,20140505,20140530,-0.052256532066508266
600654.SH,20140601,201406,7.98,9.05,9.48,7.68,2255727.6999999997,2020627.344,20140603,20140630,0.13408521303258158
600654.SH,20140701,201407,9.08,9.22,9.5,8.72,1453655.93,1319861.9610000001,20140701,20140731,0.018784530386740217
600654.SH,20140801,201408,9.29,9.8,10.14,9.04,1975379.7999999998,1914915.0909999998,20140801,20140829,0.06290672451193058
600654.SH,20140901,201409,9.78,10.78,10.97,9.76,2419959.2399999998,2546480.6659999997,20140901,20140930,0.09999999999999987
600654.SH,20141001,201410,10.79,10.64,10.88,10.11,1460759.0,1530937.9780000001,20141008,20141031,-0.01298701298701288
600654.SH,20141101,201411,10.6,11.14,12.07,10.16,2567901.1,2821751.6789999995,20141103,20141128,0.046992481203007586
600654.SH,20141201,201412,11.2,10.43,11.29,9.32,2632919.8200000008,2753709.514,20141201,20141231,-0.06373429084380622
600654.SH,20150101,201501,10.51,10.56,11.05,9.3,1648298.2399999998,1698880.924,20150105,20150130,0.012464046021092967
600654.SH,20150201,201502,10.57,10.39,11.0,9.96,721449.09,757141.694,20150202,20150212,-0.016098484848484862
600654.SH,20150401,201504,11.43,19.0,20.98,11.43,8009173.919999999,14333165.931,20150403,20150430,0.8286814244465832
600654.SH,20150501,201505,18.95,35.7,35.7,17.5,7115326.240000001,17544878.551,20150504,20150527,0.8789473684210527
600654.SH,20150601,201506,36.0,30.91,47.07,30.91,6641829.779999999,26180681.191999998,20150601,20150626,-0.1341736694677872
600654.SH,20151101,201511,29.36,32.12,39.95,29.36,7864783.569999999,27776718.589,20151105,20151130,0.039145907473309594
600654.SH,20151201,201512,32.5,28.84,34.47,28.0,1480819.45,4727888.935,20151202,20151211,-0.10211706102117057
600654.SH,20160401,201604,26.02,22.7,28.7,22.21,6000298.4399999995,15178499.63,20160406,20160429,-0.2128987517337032
600654.SH,20160501,201605,22.85,18.54,24.1,18.1,3041384.48,6306257.983999999,20160503,20160518,-0.18325991189427315
600654.SH,20160801,201608,20.39,21.25,22.39,19.65,6043927.199999999,12734653.324,20160808,20160831,0.1461704422869472
600654.SH,20160901,201609,21.26,22.77,24.76,19.86,8720729.22,19661734.164,20160901,20160930,0.07152941176470584
600654.SH,20161001,201610,23.0,20.46,24.09,20.3,4144174.7,9313123.485,20161010,20161031,-0.10144927536231874
600654.SH,20161101,201611,20.55,19.36,20.77,19.04,3788599.9299999992,7587539.823,20161101,20161130,-0.05376344086021512
600654.SH,20161201,201612,19.37,17.43,19.59,17.29,1107370.72,2087598.0999999999,20161201,20161213,-0.09969008264462809
600654.SH,20170501,201705,16.56,16.56,16.56,16.56,835.0,1382.76,20170531,20170531,-0.04991394148020656
600654.SH,20170601,201706,15.73,13.48,15.73,13.48,3492.0,5239.237999999999,20170601,20170606,-0.18599033816425115
600654.SH,20170901,201709,12.81,6.95,12.81,6.93,1603147.13,1125825.834,20170913,20170929,-0.4844213649851632
600654.SH,20171001,201710,6.79,6.4,7.28,6.31,5700319.72,3875049.95,20171009,20171031,-0.07913669064748197
600654.SH,20171101,201711,6.41,5.37,6.44,5.27,5572780.739999999,3255197.295999999,20171101,20171130,-0.16093750000000007
600654.SH,20171201,201712,5.36,5.29,5.57,4.84,5103397.129999999,2643613.1659999997,20171201,20171229,-0.014897579143389184
600654.SH,20180101,201801,5.43,3.92,5.55,3.92,4493926.2,2144796.267,20180102,20180131,-0.25897920604914937
600654.SH,20180201,201802,3.73,3.31,3.8,3.02,2722961.14,891768.6999999998,20180201,20180228,-0.1556122448979591
600654.SH,20180301,201803,3.28,3.1,3.49,2.92,3420415.7199999997,1109194.8510000003,20180301,20180330,-0.06344410876132933
600654.SH,20180401,201804,3.09,3.15,3.29,2.94,2382014.81,739453.1830000001,20180402,20180427,0.016129032258064502
600654.SH,20180501,201805,3.3,2.9,3.62,2.86,2909942.1099999994,954232.113,20180502,20180531,-0.07936507936507942
600654.SH,20180601,201806,2.89,2.45,2.99,2.3,1688584.15,450120.55700000003,20180601,20180629,-0.15517241379310331
600654.SH,20180701,201807,2.44,2.24,2.5,2.2,1861089.8099999998,429136.3939999999,20180702,20180731,-0.08571428571428574
600654.SH,20180801,201808,2.22,2.14,2.28,1.94,2188719.69,459650.9470000001,20180801,20180831,-0.044642857142857206
600654.SH,20180901,201809,2.13,2.24,2.31,2.09,1586876.08,350895.02599999995,20180903,20180928,0.04672897196261694
600654.SH,20181001,201810,2.2,1.99,2.2,1.72,1367586.0899999999,266027.169,20181008,20181031,-0.1116071428571429
600654.SH,20181101,201811,2.0,2.05,2.45,1.98,2993799.9699999993,655674.8870000001,20181101,20181130,0.03015075376884413
600654.SH,20181201,201812,2.1,2.0,2.33,1.96,1870986.89,403494.561,20181203,20181228,-0.024390243902438935
600654.SH,20190101,201901,2.01,1.74,2.1,1.74,1459240.22,291155.70399999997,20190102,20190131,-0.13
600654.SH,20190201,201902,1.65,2.06,2.12,1.65,2018618.89,385243.6780000001,20190201,20190228,0.1839080459770115
600654.SH,20190301,201903,2.07,2.34,2.6,2.04,4526501.3,1041037.897,20190301,20190329,0.13592233009708732
600654.SH,20190401,201904,2.32,2.18,2.71,2.17,3900078.6500000004,976428.394,20190401,20190429,-0.06837606837606824
600654.SH,20190501,201905,2.07,1.89,2.07,1.78,1831176.7100000002,349450.819,20190506,20190531,-0.1330275229357799
600654.SH,20190601,201906,1.95,1.78,1.98,1.65,1271370.65,226416.03300000002,20190603,20190628,-0.05820105820105814
600654.SH,20190701,201907,1.81,1.65,1.9,1.63,1067703.3099999998,185255.692,20190701,20190731,-0.0730337078651686
600654.SH,20190801,201908,1.64,1.47,1.66,1.46,1278608.65,195924.76000000004,20190801,20190830,-0.10909090909090902
600654.SH,20190901,201909,1.47,1.35,1.53,1.34,1527892.36,222461.44899999996,20190902,20190930,-0.08163265306122436
600654.SH,20191001,201910,1.35,1.15,1.43,1.14,1196616.38,155727.883,20191008,20191031,-0.14814814814814825
600654.SH,20191101,201911,1.15,1.5,1.58,1.11,2360238.6,321763.43,20191101,20191129,0.30434782608695654
600654.SH,20191201,201912,1.49,1.9,2.0,1.34,2539707.14,407107.22000000003,20191202,20191231,0.2666666666666666
600654.SH,20200101,202001,2.0,2.12,2.56,1.94,2055458.7000000002,461294.42,20200102,20200123,0.11578947368421066
600654.SH,20200201,202002,2.01,2.15,2.21,1.89,1982614.42,402955.551,20200203,20200228,0.014150943396226356
600654.SH,20200301,202003,2.14,2.08,2.65,1.98,2359339.2300000004,528766.044,20200302,20200331,-0.03255813953488362
600654.SH,20200401,202004,2.08,1.93,2.17,1.71,1443971.55,283829.79199999996,20200401,20200430,-0.07211538461538469
600654.SH,20200501,202005,1.91,1.61,2.05,1.54,1264383.13,228016.144,20200506,20200529,-0.16580310880829008
600654.SH,20200601,202006,1.61,1.56,1.74,1.52,1041663.81,170332.57399999996,20200601,20200630,-0.03105590062111807
600654.SH,20200701,202007,1.54,1.59,1.76,1.5,2209695.29,356171.95499999996,20200701,20200731,0.019230769230769162
600654.SH,20200801,202008,1.58,1.62,1.76,1.57,1343310.6799999997,223606.454,20200803,20200831,0.018867924528301883
600654.SH,20200901,202009,1.62,1.61,1.69,1.53,1090353.56,176074.26700000002,20200901,20200930,-0.006172839506172867
