ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
002154.SZ,20091201,200912,21.9,22.56,22.95,19.43,651457.38,1402680.8181,20091201,20091231,0.028727770177838563
002154.SZ,20100101,201001,22.55,22.01,25.74,20.45,528391.3699999999,1236151.5281,20100104,20100129,-0.02437943262411335
002154.SZ,20100201,201002,22.01,23.07,23.4,20.0,183049.38,396337.9747,20100201,20100226,0.04815992730577001
002154.SZ,20100301,201003,23.39,20.37,23.46,19.8,601680.4199999999,1249092.4881999998,20100301,20100331,-0.11703511053315996
002154.SZ,20100401,201004,20.38,21.6,25.0,20.32,825171.4099999999,1845596.2323999999,20100401,20100430,0.06038291605301915
002154.SZ,20100501,201005,21.35,21.8,24.0,19.38,280935.77,617104.4559,20100504,20100531,0.0092592592592593
002154.SZ,20100601,201006,21.36,23.5,24.58,20.78,251115.41,582021.8159,20100601,20100630,0.07798165137614665
002154.SZ,20100701,201007,23.5,24.8,25.95,21.5,195741.6,471685.2256999999,20100701,20100730,0.05531914893617018
002154.SZ,20100801,201008,24.69,26.0,27.54,24.68,317046.47000000003,821164.3775,20100802,20100831,0.048387096774193505
002154.SZ,20100901,201009,26.26,27.5,27.8,23.9,539498.48,1367679.6483,20100901,20100930,0.05769230769230771
002154.SZ,20101001,201010,27.8,28.0,29.05,23.0,505151.87,1332904.3246,20101008,20101029,0.018181818181818077
002154.SZ,20101101,201011,28.27,32.2,33.5,27.5,547660.8899999999,1663415.4738999999,20101101,20101130,0.15000000000000013
002154.SZ,20101201,201012,31.5,31.8,32.6,28.5,249329.89,764959.0588,20101201,20101231,-0.012422360248447228
002154.SZ,20110101,201101,31.8,26.54,33.05,23.4,373831.44,1047153.3427,20110104,20110131,-0.16540880503144662
002154.SZ,20110201,201102,26.54,28.7,29.64,25.38,234845.3,655759.1085000001,20110201,20110228,0.08138658628485307
002154.SZ,20110301,201103,28.7,25.0,28.86,24.02,372556.1,978651.9173000001,20110301,20110331,-0.12891986062717764
002154.SZ,20110401,201104,24.95,27.33,29.2,24.9,401634.97000000003,1086508.1808,20110401,20110429,0.09319999999999995
002154.SZ,20110501,201105,27.27,13.0,28.9,12.18,247705.09999999998,563868.8318,20110503,20110531,-0.5243322356384925
