ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
600354.SH,20060701,200607,6.06,5.9,6.53,5.42,668793.94,408093.35599999997,20060703,20060728,-0.037520391517128826
600354.SH,20060901,200609,4.52,4.6,4.7,4.39,203467.39,92298.575,20060927,20060929,-0.22033898305084754
600354.SH,20061001,200610,4.6,4.55,5.26,4.22,974286.15,462422.61100000003,20061009,20061031,-0.010869565217391242
600354.SH,20061101,200611,4.53,5.47,5.59,4.41,1623100.61,816548.094,20061101,20061130,0.20219780219780215
600354.SH,20061201,200612,5.47,5.3,5.95,5.2,1510627.19,840605.4739999999,20061201,20061229,-0.031078610603290646
600354.SH,20070101,200701,5.32,6.09,7.38,5.13,1835306.32,1151023.6230000001,20070104,20070131,0.14905660377358498
600354.SH,20070201,200702,6.0,7.49,7.55,5.89,1216865.2399999998,841059.264,20070201,20070228,0.22988505747126453
600354.SH,20070301,200703,7.5,8.42,8.99,7.41,1955718.1500000004,1617210.568,20070301,20070330,0.12416555407209606
600354.SH,20070401,200704,8.47,10.48,11.09,8.31,2451644.42,2420420.155,20070402,20070430,0.24465558194774362
600354.SH,20070501,200705,10.85,10.15,12.6,9.7,2080811.5599999998,2360960.9280000003,20070508,20070531,-0.031488549618320594
600354.SH,20070601,200706,10.28,6.26,10.35,6.26,1593506.3299999998,1361313.165,20070601,20070628,-0.3832512315270936
600354.SH,20070701,200707,6.26,7.28,7.48,5.75,1268317.21,836540.8839999998,20070702,20070731,0.16293929712460065
600354.SH,20070801,200708,7.28,8.16,8.91,6.62,1657327.2800000003,1282094.591,20070801,20070831,0.1208791208791209
600354.SH,20070901,200709,8.25,8.67,9.23,7.65,1356551.94,1167775.719,20070903,20070928,0.0625
600354.SH,20071001,200710,8.72,6.82,8.8,6.06,578099.6799999999,450853.56799999997,20071008,20071031,-0.21337946943483277
600354.SH,20071101,200711,6.85,6.36,6.85,6.09,292979.13,188446.064,20071101,20071130,-0.0674486803519061
600354.SH,20071201,200712,6.36,7.67,7.95,6.3,596428.63,425814.487,20071203,20071228,0.2059748427672956
600354.SH,20080101,200801,7.71,13.33,16.16,7.68,3714835.96,4407326.565,20080102,20080131,0.7379400260756193
600354.SH,20080201,200802,12.88,16.77,18.49,12.0,2464266.2899999996,3869510.304,20080201,20080229,0.25806451612903225
600354.SH,20080301,200803,16.61,15.29,19.25,12.11,2642319.6200000006,4200616.823,20080303,20080331,-0.08825283243887894
600354.SH,20080401,200804,15.08,18.7,19.28,12.16,3447522.4599999995,5762217.302,20080401,20080430,0.2230215827338129
600354.SH,20080501,200805,18.99,15.24,20.21,14.7,2067854.09,3645712.277,20080505,20080530,-0.18502673796791436
600354.SH,20080601,200806,15.2,12.95,15.5,10.82,1685859.31,2238114.3690000004,20080602,20080630,-0.15026246719160108
600354.SH,20080701,200807,12.95,13.61,16.58,12.21,2614518.5300000003,3840334.0999999996,20080701,20080731,0.05096525096525095
600354.SH,20080801,200808,13.49,10.36,14.15,8.88,2216792.9,2417747.3090000004,20080801,20080829,-0.23879500367376927
600354.SH,20080901,200809,10.2,8.71,10.44,7.79,1672861.65,1533878.379,20080901,20080926,-0.15926640926640911
600354.SH,20081001,200810,8.5,6.34,9.73,6.09,1654509.5799999998,1338966.1979999999,20081006,20081031,-0.2721010332950632
600354.SH,20081101,200811,6.36,7.71,9.0,6.3,2417858.24,1868374.7619999999,20081103,20081128,0.21608832807570977
600354.SH,20081201,200812,7.54,10.13,11.59,7.51,2789007.0,2798538.079,20081201,20081231,0.3138780804150456
600354.SH,20090101,200901,10.4,11.19,11.45,10.07,1371476.19,1477088.73,20090105,20090123,0.10463968410661395
600354.SH,20090201,200902,11.82,12.41,14.64,11.39,3200565.9800000004,4152130.2880000006,20090202,20090227,0.10902591599642553
600354.SH,20090301,200903,12.28,12.18,14.42,11.18,2481285.55,3153731.545,20090302,20090331,-0.018533440773569776
600354.SH,20090401,200904,12.28,11.95,14.38,11.65,2845011.27,3814670.55,20090401,20090430,-0.018883415435139606
600354.SH,20090501,200905,12.08,12.18,14.28,11.86,1393352.6600000001,1782752.06,20090504,20090527,0.019246861924686165
600354.SH,20090601,200906,12.28,12.12,13.3,11.83,1377680.75,1721195.355,20090601,20090630,-0.0049261083743842304
600354.SH,20090701,200907,12.16,13.18,13.8,12.13,2309520.5799999996,3009164.7820000006,20090701,20090731,0.08745874587458746
600354.SH,20090801,200908,13.1,11.68,15.85,11.41,2031269.92,2733202.147,20090803,20090831,-0.11380880121396053
600354.SH,20090901,200909,11.66,13.59,14.8,10.66,1526799.6400000001,2043600.191,20090901,20090930,0.163527397260274
600354.SH,20091001,200910,13.77,15.36,16.14,13.77,1008399.78,1535462.0330000003,20091009,20091030,0.13024282560706402
600354.SH,20091101,200911,15.01,18.3,20.19,15.01,1391457.34,2439177.5900000003,20091102,20091130,0.19140625
600354.SH,20091201,200912,18.0,18.15,20.75,16.5,878234.05,1662697.656,20091201,20091231,-0.00819672131147553
600354.SH,20100101,201001,18.63,18.1,19.96,16.58,971733.1399999999,1813800.432,20100104,20100129,-0.0027548209366389242
600354.SH,20100201,201002,18.48,18.29,19.0,16.21,574634.53,1013885.3709999999,20100201,20100226,0.010497237569060625
600354.SH,20100301,201003,18.38,16.44,19.86,16.3,1075887.8399999999,1881950.899,20100301,20100331,-0.10114816839803165
600354.SH,20100401,201004,16.43,19.38,20.7,16.42,2184149.53,4059963.7810000004,20100401,20100430,0.17883211678832112
600354.SH,20100501,201005,19.2,20.49,22.8,17.02,2011777.7999999998,4113819.609,20100504,20100531,0.05727554179566563
600354.SH,20100601,201006,20.32,18.66,23.36,18.1,991756.49,2089235.213,20100601,20100630,-0.08931185944363096
600354.SH,20100701,201007,18.98,24.08,24.96,17.81,966208.21,2037730.482,20100701,20100730,0.290460878885316
600354.SH,20100801,201008,23.97,28.7,30.6,23.78,1846120.4099999997,4783444.328999999,20100802,20100831,0.1918604651162792
600354.SH,20100901,201009,28.67,28.09,31.1,26.62,769375.31,2210294.489,20100901,20100930,-0.021254355400696867
600354.SH,20101001,201010,28.13,32.7,36.99,28.09,919312.8699999999,3006833.258,20101008,20101029,0.164115343538626
600354.SH,20101101,201011,32.84,32.43,38.4,29.4,979828.3599999999,3365657.961,20101101,20101130,-0.008256880733945038
600354.SH,20101201,201012,32.18,36.3,39.65,31.39,807292.6299999999,2948007.821,20101201,20101231,0.11933395004625336
600354.SH,20110101,201101,36.51,32.21,37.38,28.32,641957.8099999999,2037771.4209999999,20110104,20110131,-0.11267217630853987
600354.SH,20110201,201102,32.1,34.93,37.19,32.02,765065.36,2687779.3780000005,20110201,20110228,0.08444582427817449
600354.SH,20110301,201103,34.95,29.19,35.0,28.51,890231.7999999999,2849056.1890000007,20110301,20110331,-0.1643286573146292
600354.SH,20110401,201104,29.35,25.69,31.69,24.91,800433.05,2281399.9779999997,20110401,20110429,-0.11990407673860914
600354.SH,20110501,201105,25.8,25.56,28.2,23.52,463573.43,1197627.755,20110503,20110531,-0.005060334760607299
600354.SH,20110601,201106,25.6,24.42,26.19,21.81,560010.1200000001,1340227.132,20110601,20110630,-0.04460093896713602
600354.SH,20110701,201107,24.42,27.18,28.88,24.41,1011464.8300000001,2730166.996,20110701,20110729,0.11302211302211296
600354.SH,20110801,201108,26.7,27.0,31.55,25.6,1228723.1199999999,3498559.085,20110801,20110831,-0.0066225165562914245
600354.SH,20110901,201109,27.3,19.92,27.3,19.78,525021.92,1263053.0770000003,20110901,20110930,-0.26222222222222213
600354.SH,20111001,201110,19.95,21.8,21.98,17.02,861472.16,1700248.4470000002,20111010,20111031,0.09437751004016048
600354.SH,20111101,201111,21.35,22.47,24.76,21.21,1152832.74,2649338.733,20111101,20111130,0.0307339449541284
600354.SH,20111201,201112,22.8,20.93,23.1,17.82,1002929.1300000001,2023236.936,20111201,20111230,-0.06853582554517135
600354.SH,20120101,201201,21.12,17.43,21.63,16.75,936366.57,1744121.4109999998,20120104,20120131,-0.16722408026755853
600354.SH,20120201,201202,17.05,19.74,20.87,16.9,2252942.6900000004,4249233.651,20120201,20120229,0.13253012048192758
600354.SH,20120301,201203,19.5,18.45,20.89,17.8,1604685.67,3139160.7440000004,20120301,20120330,-0.06534954407294824
600354.SH,20120401,201204,18.38,16.51,18.7,15.8,1427739.62,2450080.117,20120405,20120427,-0.10514905149051479
600354.SH,20120501,201205,16.6,6.71,16.75,6.34,2388623.56,1844221.7420000003,20120502,20120531,-0.5935796486977589
600354.SH,20120601,201206,6.74,5.87,7.1,5.72,1975070.01,1297955.202,20120601,20120629,-0.12518628912071528
600354.SH,20120701,201207,5.89,6.14,7.18,5.63,4289892.17,2798139.4480000003,20120702,20120731,0.04599659284497437
600354.SH,20120801,201208,6.11,7.26,8.74,6.08,8914442.059999999,6824257.069999998,20120801,20120831,0.1824104234527688
600354.SH,20120901,201209,7.3,7.12,8.58,6.69,4210900.34,3260307.641,20120903,20120928,-0.019283746556473802
600354.SH,20121001,201210,7.16,6.63,7.8,6.53,2066114.5,1496897.103,20121008,20121031,-0.0688202247191011
600354.SH,20121101,201211,6.64,5.68,7.04,5.42,1645236.3,1050294.0769999998,20121101,20121130,-0.1432880844645551
600354.SH,20121201,201212,5.69,7.03,7.32,5.12,4595247.950000001,3073587.3399999994,20121203,20121231,0.23767605633802824
600354.SH,20130101,201301,7.17,8.65,9.25,6.91,7761419.81,6207865.977000001,20130104,20130131,0.2304409672830725
600354.SH,20130201,201302,8.65,8.25,9.1,7.95,3209754.6999999997,2663599.8419999997,20130201,20130228,-0.046242774566474076
600354.SH,20130301,201303,8.27,7.17,8.9,6.96,4025955.2800000007,3225159.104,20130301,20130329,-0.13090909090909086
600354.SH,20130401,201304,7.17,6.4,7.26,6.15,1615840.64,1070894.108,20130401,20130426,-0.10739191073919097
600354.SH,20130501,201305,6.39,7.19,7.35,6.3,3129234.4400000004,2182725.642,20130502,20130531,0.12343750000000009
600354.SH,20130601,201306,7.25,5.27,7.25,4.84,1287873.29,798490.188,20130603,20130628,-0.26703755215577196
600354.SH,20130701,201307,5.25,5.25,5.93,5.13,1397339.12,768473.328,20130701,20130731,-0.003795066413662118
600354.SH,20130801,201308,5.3,5.72,6.05,5.25,2056964.23,1181298.557,20130801,20130830,0.08952380952380956
600354.SH,20130901,201309,5.73,6.36,6.88,5.66,3735688.96,2390434.3930000006,20130902,20130930,0.1118881118881121
600354.SH,20131001,201310,6.38,6.07,7.14,5.8,2799625.23,1864241.9309999999,20131008,20131031,-0.045597484276729605
600354.SH,20131101,201311,6.06,6.79,6.91,5.85,2875985.84,1873311.424,20131101,20131129,0.11861614497528827
600354.SH,20131201,201312,6.6,7.02,7.96,6.21,7466396.87,5484894.407,20131202,20131231,0.03387334315169355
600354.SH,20140101,201401,7.0,6.21,7.15,6.09,2397722.52,1560439.9170000004,20140102,20140130,-0.11538461538461531
600354.SH,20140201,201402,6.25,6.58,7.2,6.24,2741907.41,1863503.184,20140207,20140228,0.05958132045088571
600354.SH,20140301,201403,6.55,6.21,7.03,6.01,1872658.8199999998,1209051.003,20140303,20140331,-0.05623100303951367
600354.SH,20140401,201404,6.21,5.66,6.78,5.55,2113730.08,1333384.466,20140401,20140430,-0.08856682769726243
600354.SH,20140501,201405,5.68,5.69,6.0,5.55,1203237.1400000001,696897.3759999999,20140505,20140530,0.005300353356890497
600354.SH,20140601,201406,5.69,5.85,6.02,5.58,1695837.62,985058.4139999999,20140603,20140630,0.028119507908611396
600354.SH,20140701,201407,5.88,6.29,6.4,5.66,2534270.7699999996,1520721.9630000002,20140701,20140731,0.07521367521367539
600354.SH,20140801,201408,6.25,6.3,6.78,6.18,3163602.67,2026774.7309999997,20140801,20140829,0.0015898251192367763
600354.SH,20140901,201409,6.29,8.07,8.55,6.29,3706424.2399999998,2717953.609,20140901,20140930,0.28095238095238106
600354.SH,20141001,201410,8.03,7.56,8.5,7.33,2719993.7399999998,2153602.113,20141008,20141031,-0.06319702602230493
600354.SH,20141101,201411,7.59,8.5,8.91,7.51,4148708.1499999994,3387301.666,20141103,20141128,0.12433862433862441
600354.SH,20141201,201412,8.55,8.4,10.29,8.0,7489323.15,6645957.336999999,20141201,20141231,-0.0117647058823529
600354.SH,20150101,201501,8.4,9.4,9.55,8.22,4346625.48,3884274.4439999997,20150105,20150130,0.11904761904761907
600354.SH,20150201,201502,9.55,8.66,9.7,7.94,2377526.9600000004,2053498.046,20150202,20150227,-0.07872340425531921
600354.SH,20150301,201503,8.71,9.68,9.94,8.35,6178479.960000001,5655662.709,20150302,20150331,0.11778290993071594
600354.SH,20150401,201504,9.67,10.85,11.84,9.63,8390817.32,9223473.143,20150401,20150430,0.12086776859504123
600354.SH,20150501,201505,10.85,11.93,13.94,9.69,6291528.420000001,7413101.757,20150504,20150529,0.09953917050691241
600354.SH,20150601,201506,12.07,11.38,16.8,9.78,7044747.11,9880742.152999999,20150601,20150630,-0.046102263202011606
600354.SH,20150701,201507,11.16,9.29,11.67,5.45,7494632.05,6385401.966999999,20150701,20150731,-0.18365553602811968
600354.SH,20150801,201508,9.0,7.53,12.3,6.75,7644481.64,7410786.632999999,20150803,20150831,-0.1894510226049515
600354.SH,20150901,201509,7.58,6.8,7.8,5.94,3806434.9999999995,2607980.6929999995,20150901,20150930,-0.09694555112881809
600354.SH,20151001,201510,6.99,7.73,8.36,6.93,4258384.350000001,3297484.845,20151008,20151030,0.13676470588235312
600354.SH,20151101,201511,7.51,9.34,9.73,7.5,5930035.17,5100668.583,20151102,20151130,0.20827943078913314
600354.SH,20151201,201512,9.24,9.88,10.41,9.12,2422610.25,2375223.108,20151201,20151214,0.05781584582441113
600354.SH,20160101,201601,8.89,6.02,8.89,5.62,2351535.45,1579317.971,20160119,20160129,-0.3906882591093118
600354.SH,20160201,201602,6.01,6.2,7.14,5.9,2633317.21,1711229.1030000001,20160201,20160229,0.029900332225913706
600354.SH,20160301,201603,6.2,7.53,7.79,6.11,5664238.250000001,4041930.435,20160301,20160331,0.21451612903225814
600354.SH,20160401,201604,7.55,8.5,9.49,7.53,4104536.06,3468661.5209999997,20160401,20160429,0.1288180610889773
600354.SH,20160501,201605,8.53,8.12,8.98,6.69,2520713.52,1963343.9830000002,20160503,20160531,-0.04470588235294126
600354.SH,20160601,201606,8.07,8.03,8.61,7.27,2126706.37,1706733.972,20160601,20160630,-0.011083743842364546
600354.SH,20160701,201607,8.05,7.81,8.56,7.78,2166174.9299999997,1787970.693,20160701,20160729,-0.0273972602739726
600354.SH,20160801,201608,7.78,8.18,8.35,7.51,1838239.42,1451340.9,20160801,20160831,0.04737516005121645
600354.SH,20160901,201609,8.15,7.81,8.6,7.65,1893512.3100000003,1540593.4020000002,20160901,20160930,-0.04523227383863082
600354.SH,20161001,201610,7.89,8.09,8.32,7.83,1551149.9,1252995.438,20161010,20161031,0.035851472471190915
600354.SH,20161101,201611,8.09,8.47,9.36,8.06,3607935.29,3134175.505,20161101,20161130,0.046971569839307836
600354.SH,20161201,201612,8.48,9.11,10.2,7.87,5069822.07,4707280.477999999,20161201,20161230,0.07556080283352995
600354.SH,20170101,201701,9.16,8.44,9.56,7.74,2525062.8899999997,2274452.614,20170103,20170126,-0.0735455543358946
600354.SH,20170201,201702,8.54,8.69,9.19,8.44,2628737.62,2345351.763,20170203,20170228,0.029620853080568832
600354.SH,20170301,201703,8.69,7.83,8.69,7.77,1999552.18,1665336.154,20170301,20170331,-0.09896432681242806
600354.SH,20170401,201704,7.83,6.9,8.02,6.46,1202007.6700000002,872712.644,20170405,20170428,-0.11877394636015326
600354.SH,20170501,201705,7.05,7.2,8.4,7.03,4972537.0,3851796.6850000005,20170502,20170531,0.04347826086956519
600354.SH,20170601,201706,7.14,7.49,7.64,6.74,2481755.61,1786153.0129999998,20170601,20170630,0.04027777777777786
600354.SH,20170701,201707,7.5,9.39,10.29,7.42,9189460.639999999,8064467.068,20170703,20170731,0.25367156208277697
600354.SH,20170801,201708,9.4,8.8,9.78,8.34,6800933.970000001,6139526.742000001,20170801,20170831,-0.06283280085197018
600354.SH,20170901,201709,8.79,8.51,9.47,8.42,5026702.410000001,4512143.612999999,20170901,20170929,-0.03295454545454557
600354.SH,20171001,201710,8.6,8.13,9.46,8.02,4533194.9399999995,4089354.8919999995,20171009,20171031,-0.04465334900117501
600354.SH,20171101,201711,8.13,7.11,8.17,6.66,2399745.22,1774474.748,20171101,20171130,-0.1254612546125462
600354.SH,20171201,201712,7.13,7.33,7.59,6.71,1812644.7499999998,1311045.725,20171201,20171229,0.030942334739803012
600354.SH,20180101,201801,7.33,6.74,7.55,6.7,2002339.5199999998,1434158.3159999999,20180102,20180131,-0.08049113233287852
600354.SH,20180201,201802,6.71,7.23,7.47,5.66,2933377.8,1992202.141,20180201,20180228,0.07270029673590517
600354.SH,20180301,201803,7.15,7.49,8.44,6.69,6775906.96,5107684.850000001,20180301,20180330,0.03596127247579517
600354.SH,20180401,201804,7.76,6.5,9.23,6.39,8636961.16,6877889.087,20180402,20180427,-0.13217623497997333
600354.SH,20180501,201805,6.49,6.4,6.77,5.97,3148576.41,2019219.5410000004,20180502,20180531,-0.01538461538461533
600354.SH,20180601,201806,6.34,5.12,6.72,4.95,2900811.7399999998,1710244.3050000002,20180601,20180629,-0.20000000000000007
600354.SH,20180701,201807,5.13,5.33,5.91,5.05,3149542.4199999995,1682255.247,20180702,20180731,0.041015625
600354.SH,20180801,201808,5.28,5.06,5.9,4.98,2955132.1999999993,1574011.7720000003,20180801,20180831,-0.05065666041275807
600354.SH,20180901,201809,5.06,4.81,5.45,4.77,1360249.68,692019.08,20180903,20180928,-0.04940711462450598
600354.SH,20181001,201810,4.8,3.78,4.8,3.35,1133776.45,435121.903,20181008,20181031,-0.2141372141372141
600354.SH,20181101,201811,3.81,4.06,4.48,3.78,2147921.5599999996,883042.0849999998,20181101,20181130,0.07407407407407396
600354.SH,20181201,201812,4.07,3.65,4.17,3.6,976808.26,387649.07499999995,20181203,20181228,-0.10098522167487678
600354.SH,20190101,201901,3.69,3.54,4.22,3.52,1518166.25,595574.7949999999,20190102,20190131,-0.03013698630136985
600354.SH,20190201,201902,3.54,4.31,4.48,3.54,2330248.4999999995,963051.457,20190201,20190228,0.21751412429378525
600354.SH,20190301,201903,4.31,4.6,5.58,4.26,4479280.21,2163722.5849999995,20190301,20190329,0.06728538283062657
600354.SH,20190401,201904,4.6,4.25,5.13,4.12,2788280.03,1346895.592,20190401,20190430,-0.07608695652173902
600354.SH,20190501,201905,4.38,7.7,7.7,3.96,14254824.809999999,8026930.307000001,20190506,20190531,0.8117647058823529
600354.SH,20190601,201906,7.71,6.46,8.61,6.36,17021886.11,12724378.637,20190603,20190628,-0.1610389610389611
600354.SH,20190701,201907,6.35,5.62,7.23,5.52,8957556.739999998,5661840.888,20190701,20190731,-0.13003095975232193
600354.SH,20190801,201908,5.56,6.32,6.99,5.1,12062256.880000003,7246323.4229999995,20190801,20190830,0.12455516014234869
600354.SH,20190901,201909,6.17,5.28,6.76,5.18,6870947.4,4198197.004,20190902,20190930,-0.16455696202531644
600354.SH,20191001,201910,5.28,4.99,5.66,4.9,2621303.91,1394922.193,20191008,20191031,-0.05492424242424243
600354.SH,20191101,201911,4.94,4.58,5.09,4.45,2853935.3100000005,1346709.3390000002,20191101,20191129,-0.0821643286573146
600354.SH,20191201,201912,4.47,5.19,5.32,4.47,3014224.1799999997,1496639.6719999998,20191216,20191231,0.13318777292576423
600354.SH,20200101,202001,5.21,4.16,6.7,3.98,7311584.87,4120025.49,20200102,20200123,-0.19845857418111756
600354.SH,20200201,202002,3.74,4.66,5.61,3.37,9990957.410000002,4966267.512,20200203,20200228,0.12019230769230771
600354.SH,20200301,202003,4.62,3.27,5.1,3.06,5164914.97,2161778.644,20200302,20200331,-0.29828326180257514
600354.SH,20200401,202004,3.27,3.71,4.43,3.19,3494287.45,1341653.9810000001,20200401,20200430,0.13455657492354733
600354.SH,20200501,202005,3.67,3.99,4.1,3.63,1259143.2700000003,494404.93200000003,20200506,20200529,0.07547169811320753
600354.SH,20200601,202006,4.0,4.29,4.99,3.96,1793161.01,808042.841,20200601,20200630,0.07518796992481191
600354.SH,20200701,202007,4.31,4.68,4.95,4.23,1927842.1300000004,884443.218,20200701,20200731,0.09090909090909083
600354.SH,20200801,202008,4.67,4.18,4.91,3.9,2499623.94,1068741.0750000002,20200803,20200831,-0.10683760683760679
600354.SH,20200901,202009,4.39,3.88,4.55,3.79,1251601.9200000002,515379.56399999995,20200901,20200930,-0.0717703349282296
600354.SH,20201001,202010,3.89,3.94,4.06,3.72,633249.69,245466.8,20201009,20201030,0.015463917525773141
600354.SH,20201101,202011,3.94,4.04,4.18,3.76,1167534.92,461013.368,20201102,20201130,0.025380710659898442
600354.SH,20201201,202012,4.03,4.36,4.57,3.66,2851553.5100000002,1189872.3399999999,20201201,20201231,0.07920792079207928
600354.SH,20210101,202101,4.58,4.44,5.16,4.36,2636629.9200000004,1258115.5320000001,20210104,20210129,0.01834862385321112
600354.SH,20210201,202102,4.43,4.14,4.82,3.89,1275529.08,547266.8690000001,20210201,20210226,-0.06756756756756777
600354.SH,20210301,202103,4.12,3.95,4.27,3.84,1495627.1999999997,604267.37,20210301,20210331,-0.045893719806763156
600354.SH,20210401,202104,3.99,4.37,4.49,3.96,1531576.2200000002,650562.533,20210401,20210430,0.10632911392405053
600354.SH,20210501,202105,4.41,4.7,5.39,4.38,3470141.1799999997,1652429.487,20210506,20210531,0.07551487414187652
600354.SH,20210601,202106,4.66,6.18,6.97,4.63,10385078.020000001,6035761.892999999,20210601,20210630,0.3148936170212764
600354.SH,20210701,202107,6.25,6.78,8.2,5.83,12988501.06,9259768.856,20210701,20210730,0.09708737864077688
600354.SH,20210801,202108,6.68,5.61,7.24,5.47,7584628.63,4903248.284,20210802,20210831,-0.17256637168141586
600354.SH,20210901,202109,5.56,5.93,6.91,5.5,6892328.92,4368540.782,20210901,20210930,0.057040998217468664
600354.SH,20211001,202110,6.05,6.22,7.14,5.98,7614448.02,5015364.067,20211008,20211029,0.04890387858347389
600354.SH,20211101,202111,6.19,6.07,7.0,5.9,6459365.999999999,4176864.7150000003,20211101,20211130,-0.024115755627009516
600354.SH,20211201,202112,6.05,6.59,7.18,5.99,7498169.42,4984619.135999999,20211201,20211231,0.08566721581548586
600354.SH,20220101,202201,6.61,5.56,7.04,5.28,3275720.66,2061798.158,20220104,20220128,-0.1562974203338392
600354.SH,20220201,202202,5.69,5.98,6.4,5.56,2482710.47,1492188.562,20220207,20220228,0.07553956834532394
600354.SH,20220301,202203,5.95,6.38,6.7,5.09,6215829.45,3798290.8250000007,20220301,20220331,0.06688963210702337
600354.SH,20220401,202204,6.46,5.29,7.87,4.84,12291812.37,8098119.576,20220401,20220429,-0.17084639498432597
600354.SH,20220501,202205,5.3,7.34,7.34,5.3,10899472.600000001,6929470.784,20220505,20220531,0.38752362948960295
600354.SH,20220601,202206,7.8,6.83,8.88,6.8,15741034.1,12098203.513,20220601,20220630,-0.06948228882833785
600354.SH,20220701,202207,6.89,6.13,7.09,6.04,3816897.1899999995,2482746.006,20220701,20220729,-0.10248901903367502
600354.SH,20220801,202208,6.12,6.43,7.12,5.86,7164199.2299999995,4662972.365,20220801,20220831,0.048939641109298604
600354.SH,20220901,202209,6.48,5.6,7.06,5.52,3863511.81,2482743.2889999994,20220901,20220930,-0.12908242612752718
600354.SH,20221001,202210,5.62,5.57,6.11,5.4,1787728.2199999997,1036788.762,20221010,20221031,-0.005357142857142727
600354.SH,20221101,202211,5.57,6.83,7.1,5.57,7622814.3100000005,4898113.665,20221101,20221130,0.22621184919210058
600354.SH,20221201,202212,6.94,7.85,8.47,6.92,19514846.12,14815461.151,20221201,20221230,0.14934114202049775
