,0,1,2,3,4,5,6,7,8,9
0,0.004988465255463314,-0.0005386307143888638,4.172027042401274e-05,-0.0008211371804932182,-0.00039367995113170505,-0.0007517550370300369,-0.0009420260952613004,0.0014303096516042721,2.182952878465476e-05,0.0015467501322231555
1,-0.0005386307143888638,0.0012648925478229859,5.349479166159137e-05,0.0007070189001685384,0.0011312735947175824,-0.0009470503934804586,0.00017692945194146606,-0.0007669187569979824,9.196537255033263e-05,-0.0014984368622805461
2,4.172027042401274e-05,5.349479166159137e-05,0.0008289186975919114,-0.0001828450257440593,0.0010413933478387678,0.0010464619003972193,0.0002600726783187247,0.00028278756937814235,-9.329166519655905e-05,0.0003761335967794791
3,-0.0008211371804932182,0.0007070189001685384,-0.0001828450257440593,0.0014834231203385338,0.00036880876195788257,-0.0008062925269873817,-0.00014526859665385045,-0.0010045445774776395,8.338697238045327e-05,-0.0013862500199309513
4,-0.00039367995113170505,0.0011312735947175824,0.0010413933478387678,0.00036880876195788257,0.0036108466458590035,0.0009984693282663114,0.0005093936375417725,-0.00019241378977245832,-0.00011308512108231447,-0.0005438854754110387
5,-0.0007517550370300369,-0.0009470503934804586,0.0010464619003972193,-0.0008062925269873817,0.0009984693282663114,0.005167906673697286,0.00034308549944002485,-0.0005375162376024568,-3.178454635755421e-05,0.0020035545833592744
6,-0.0009420260952613004,0.00017692945194146606,0.0002600726783187247,-0.00014526859665385045,0.0005093936375417725,0.00034308549944002485,0.0015703449533768427,0.0004919887531930052,-4.295317895436962e-05,-0.00030279568134293754
7,0.0014303096516042721,-0.0007669187569979824,0.00028278756937814235,-0.0010045445774776395,-0.00019241378977245832,-0.0005375162376024568,0.0004919887531930052,0.003581316465285211,-0.0006622514567348254,0.0013639800844958405
8,2.182952878465476e-05,9.196537255033263e-05,-9.329166519655905e-05,8.338697238045327e-05,-0.00011308512108231447,-3.178454635755421e-05,-4.295317895436962e-05,-0.0006622514567348254,0.0008064437604324885,-0.0004253178805186386
9,0.0015467501322231555,-0.0014984368622805461,0.0003761335967794791,-0.0013862500199309513,-0.0005438854754110387,0.0020035545833592744,-0.00030279568134293754,0.0013639800844958405,-0.0004253178805186386,0.0036640028774493644
