date,0
2018-01-31,0.0008087396737691864
2018-02-28,0.004537571992275778
2018-03-30,-0.010237165264287718
2018-04-27,0.011787624056294244
2018-05-31,0.0017114753077037297
2018-06-29,-0.01885282251045787
2018-07-31,-0.015302337281768148
2018-08-31,-0.024162170447253415
2018-09-28,-0.01500965231521785
2018-10-31,0.01475893510110592
2018-11-30,-0.010566477676178914
2018-12-28,0.005234055114677028
2019-01-31,0.040309051269263055
2019-02-28,0.03792963532349782
2019-03-29,-0.0008331157244833259
2019-04-30,0.004994493962622049
2019-05-31,-0.011488295259379102
2019-06-28,-0.0038807002603811003
2019-07-31,-0.013446883635799812
2019-08-30,-0.009410994258160554
2019-09-30,0.007407887598202668
2019-10-31,0.011817357758978743
2019-11-29,0.018540470406431607
2019-12-31,-0.014400594007160717
2020-01-23,0.00818708612930542
2020-02-28,-0.0029802245003213044
2020-03-31,-0.003126059400313429
2020-04-30,0.016711096012662772
2020-05-29,-0.008591689937796597
2020-06-30,0.01968435380831247
2020-07-31,-0.0048733113917261645
2020-08-31,-0.012442762725673897
2020-09-30,0.0058079007138766596
2020-10-30,0.03968053707201934
2020-11-30,-0.011206723426304056
2020-12-31,-0.01104611470473717
2021-01-29,0.02544041242358449
2021-02-26,0.013764530999045933
2021-03-31,0.027197503789179605
2021-04-30,0.001006243699554791
2021-05-31,-0.00601767710804879
2021-06-30,0.01917225616805009
2021-07-30,0.08320661990803421
2021-08-31,-0.0016205641190462465
2021-09-30,-0.024469983318140487
2021-10-29,0.0028604502102400277
2021-11-30,0.0030364607978808304
2021-12-31,
