,0,1,2,3,4,5,6,7,8,9
0,0.004211855223151383,-8.871575502872576e-05,8.899487142432516e-06,-0.00014173471122997045,6.392736089165186e-05,-0.00019755566437889527,-0.0004127597241898835,0.00032297449303464936,-0.00024144908978225625,0.0005278109832253416
1,-8.871575502872576e-05,0.0008700523999662001,6.901514183745604e-05,-2.1724721738044896e-05,0.00011020842371388151,0.00012407139773520657,6.852405244942567e-05,1.8115333834048497e-05,3.965299562067338e-05,-2.239746981131038e-05
2,8.899487142432532e-06,6.901514183745604e-05,0.0007655491947075589,-0.0001437856190449862,0.0004990961073155646,0.0004577138032341887,0.00012938998744356712,0.00022495390932838395,6.444238328992789e-05,0.00011627274306591502
3,-0.00014173471122997045,-2.17247217380449e-05,-0.00014378561904498623,0.002036079075098004,-0.0002559449615286297,-0.00014403516967939178,4.2640806197349376e-05,-6.209209365736092e-05,-3.650924334157759e-05,-0.00017939951240847961
4,6.392736089165188e-05,0.00011020842371388153,0.0004990961073155646,-0.0002559449615286297,0.0026342900995908964,0.0007419472692068847,0.00018595660251439385,0.0003750882987162171,0.00010109002553904147,0.00022827536986652646
5,-0.00019755566437889527,0.00012407139773520657,0.00045771380323418874,-0.00014403516967939175,0.0007419472692068846,0.004904145037465938,0.00032247601265960875,0.0003385559483573039,0.00012273051303081278,2.5001582754044642e-05
6,-0.0004127597241898835,6.852405244942567e-05,0.00012938998744356714,4.264080619734938e-05,0.00018595660251439388,0.00032247601265960875,0.0015275187598774202,2.2865661298436904e-05,0.00010586094411978636,-0.0002163140458299785
7,0.0003229744930346494,1.8115333834048497e-05,0.000224953909328384,-6.209209365736093e-05,0.0003750882987162171,0.00033855594835730397,2.28656612984369e-05,0.0034506818807821826,-9.633362512163709e-05,0.00019209139422366036
8,-0.00024144908978225625,3.965299562067338e-05,6.444238328992789e-05,-3.650924334157759e-05,0.00010109002553904146,0.00012273051303081278,0.00010586094411978636,-9.633362512163707e-05,0.0010275719825086733,-7.873619503664462e-05
9,0.0005278109832253415,-2.2397469811310375e-05,0.00011627274306591502,-0.00017939951240847956,0.00022827536986652646,2.5001582754044663e-05,-0.00021631404582997846,0.00019209139422366034,-7.87361950366446e-05,0.003270024361874711
