,0,1,2,3,4,5,6,7,8,9
0,0.004308085062005717,-0.0004706030116311802,0.00015844828095863518,-0.000906221950117162,-0.00020696662856144158,-0.0003116643704572385,-0.0004938651460387491,0.0011525358881866762,6.264203310023042e-05,0.0014282136536797221
1,-0.0004706030116311802,0.0008949162674358354,-7.043113734020895e-05,0.0005050321482192303,0.0004217350963345272,-0.0007612277613691395,0.00015809734654822957,-0.0004138327081823094,-9.432451809761928e-06,-0.0010270815326913296
2,0.00015844828095863518,-7.043113734020895e-05,0.0007792273831661995,-7.645989172653473e-05,0.000829889733655176,0.001211918652946893,4.357876869367796e-05,0.00011144921878389189,-6.419966636795227e-05,0.0005987265368018786
3,-0.000906221950117162,0.0005050321482192303,-7.645989172653473e-05,0.0020915700106679067,0.00021967423478997124,-0.0004128829883218721,-0.000380241471393873,-0.0011482379099901625,-0.00013914517484279361,-0.0014001807465446575
4,-0.00020696662856144158,0.0004217350963345272,0.000829889733655176,0.00021967423478997124,0.002687264226560237,0.001415427604997845,7.087824952117749e-05,-0.00022052984769760226,-0.00015552791596495547,0.00024234805245780487
5,-0.0003116643704572385,-0.0007612277613691395,0.001211918652946893,-0.0004128829883218721,0.001415427604997845,0.00502553808275037,-9.26070468863907e-06,-0.0008118932956688854,-0.00012813692384448268,0.0019891111192108756
6,-0.0004938651460387491,0.00015809734654822957,4.357876869367796e-05,-0.000380241471393873,7.087824952117749e-05,-9.26070468863907e-06,0.001564450572007661,0.0007403026617591216,0.00022643147938247333,-0.00021903733491186397
7,0.0011525358881866762,-0.0004138327081823094,0.00011144921878389189,-0.0011482379099901625,-0.00022052984769760226,-0.0008118932956688854,0.0007403026617591216,0.0035399876480854482,-0.000495319898811847,0.001036884665511834
8,6.264203310023042e-05,-9.432451809761928e-06,-6.419966636795227e-05,-0.00013914517484279361,-0.00015552791596495547,-0.00012813692384448268,0.00022643147938247333,-0.000495319898811847,0.001054706255506019,-0.00027057571495577276
9,0.0014282136536797221,-0.0010270815326913296,0.0005987265368018786,-0.0014001807465446575,0.00024234805245780487,0.0019891111192108756,-0.00021903733491186397,0.001036884665511834,-0.00027057571495577276,0.003355196092630261
